country_code,match_string,date,total_confirmed,total_deceased,new_confirmed,new_deceased,key
PL,mazowieckie,2020-03-18,66,0,,,PL_14
PL,mazowieckie,2020-03-19,82,0,16,0,PL_14
PL,mazowieckie,2020-03-20,107,0,25,0,PL_14
PL,mazowieckie,2020-03-21,127,0,20,0,PL_14
PL,mazowieckie,2020-03-22,147,1,20,1,PL_14
PL,mazowieckie,2020-03-23,175,1,28,0,PL_14
PL,mazowieckie,2020-03-24,212,1,37,0,PL_14
PL,mazowieckie,2020-03-25,251,1,39,0,PL_14
PL,mazowieckie,2020-03-26,291,3,40,2,PL_14
PL,mazowieckie,2020-03-27,318,3,27,0,PL_14
PL,mazowieckie,2020-03-28,421,4,103,1,PL_14
PL,mazowieckie,2020-03-29,461,4,40,0,PL_14
PL,mazowieckie,2020-03-30,487,7,26,3,PL_14
PL,mazowieckie,2020-03-31,544,8,57,1,PL_14
PL,mazowieckie,2020-04-01,612,11,68,3,PL_14
PL,mazowieckie,2020-04-02,754,14,142,3,PL_14
PL,mazowieckie,2020-04-03,819,14,65,0,PL_14
PL,mazowieckie,2020-04-04,808,14,-11,0,PL_14
PL,mazowieckie,2020-04-05,967,20,159,6,PL_14
PL,mazowieckie,2020-04-06,1065,23,98,3,PL_14
PL,mazowieckie,2020-04-07,1247,25,182,2,PL_14
PL,mazowieckie,2020-04-08,1314,37,67,12,PL_14
PL,mazowieckie,2020-04-09,1424,41,110,4,PL_14
PL,mazowieckie,2020-04-10,1501,41,77,0,PL_14
PL,mazowieckie,2020-04-11,1629,53,128,12,PL_14
PL,mazowieckie,2020-04-12,1664,69,35,16,PL_14
PL,mazowieckie,2020-04-13,1688,70,24,1,PL_14
PL,mazowieckie,2020-04-14,1715,75,27,5,PL_14
PL,mazowieckie,2020-04-15,1792,83,77,8,PL_14
PL,mazowieckie,2020-04-16,1846,95,54,12,PL_14
PL,mazowieckie,2020-04-17,1883,100,37,5,PL_14
PL,mazowieckie,2020-04-18,1936,107,53,7,PL_14
PL,mazowieckie,2020-04-19,1992,108,56,1,PL_14
PL,mazowieckie,2020-04-20,2030,116,38,8,PL_14
PL,mazowieckie,2020-04-21,2059,126,29,10,PL_14
PL,mazowieckie,2020-04-22,2098,132,39,6,PL_14
PL,mazowieckie,2020-04-23,2166,142,68,10,PL_14
PL,mazowieckie,2020-04-24,2206,160,40,18,PL_14
PL,mazowieckie,2020-04-25,2302,172,96,12,PL_14
PL,mazowieckie,2020-04-26,2348,174,46,2,PL_14
PL,mazowieckie,2020-04-27,2376,184,28,10,PL_14
PL,mazowieckie,2020-04-28,2391,195,15,11,PL_14
PL,mazowieckie,2020-04-29,2427,198,36,3,PL_14
PL,mazowieckie,2020-04-30,2452,206,25,8,PL_14
PL,mazowieckie,2020-05-01,2452,206,0,0,PL_14
PL,mazowieckie,2020-05-02,2477,207,25,1,PL_14
PL,mazowieckie,2020-05-03,2508,207,31,0,PL_14
PL,mazowieckie,2020-05-04,2553,211,45,4,PL_14
PL,mazowieckie,2020-05-05,2631,214,78,3,PL_14
PL,mazowieckie,2020-05-06,2673,215,42,1,PL_14
PL,mazowieckie,2020-05-07,2709,217,36,2,PL_14
PL,mazowieckie,2020-05-08,2731,219,22,2,PL_14
PL,mazowieckie,2020-05-09,2765,222,34,3,PL_14
PL,mazowieckie,2020-05-10,2791,224,26,2,PL_14
PL,mazowieckie,2020-05-11,2808,222,17,-2,PL_14
PL,mazowieckie,2020-05-12,2829,225,21,3,PL_14
PL,mazowieckie,2020-05-13,2880,228,51,3,PL_14
PL,mazowieckie,2020-05-14,2902,230,22,2,PL_14
PL,mazowieckie,2020-05-15,2930,230,28,0,PL_14
PL,mazowieckie,2020-05-16,2949,231,19,1,PL_14
PL,mazowieckie,2020-05-17,2970,232,21,1,PL_14
PL,mazowieckie,2020-05-18,3003,234,33,2,PL_14
PL,mazowieckie,2020-05-19,3040,237,37,3,PL_14
PL,mazowieckie,2020-05-20,3082,242,42,5,PL_14
PL,mazowieckie,2020-05-21,3128,245,46,3,PL_14
PL,mazowieckie,2020-05-22,3157,247,29,2,PL_14
PL,mazowieckie,2020-05-23,3197,247,40,0,PL_14
PL,mazowieckie,2020-05-24,3217,247,20,0,PL_14
PL,mazowieckie,2020-05-25,3283,253,66,6,PL_14
PL,mazowieckie,2020-05-26,3359,256,76,3,PL_14
PL,mazowieckie,2020-05-27,3396,256,37,0,PL_14
PL,mazowieckie,2020-05-28,3461,257,65,1,PL_14
PL,mazowieckie,2020-05-29,3494,262,33,5,PL_14
PL,mazowieckie,2020-05-30,3546,264,52,2,PL_14
PL,mazowieckie,2020-05-31,3581,264,35,0,PL_14
PL,mazowieckie,2020-06-01,3628,269,47,5,PL_14
PL,mazowieckie,2020-06-02,3660,275,32,6,PL_14
PL,mazowieckie,2020-06-03,3688,279,28,4,PL_14
PL,mazowieckie,2020-06-04,3738,279,50,0,PL_14
PL,mazowieckie,2020-06-05,3796,281,58,2,PL_14
PL,mazowieckie,2020-06-06,3843,285,47,4,PL_14
PL,mazowieckie,2020-06-07,3879,285,36,0,PL_14
PL,mazowieckie,2020-06-08,3953,286,74,1,PL_14
PL,mazowieckie,2020-06-09,4033,285,80,-1,PL_14
PL,mazowieckie,2020-06-10,4033,294,0,9,PL_14
PL,mazowieckie,2020-06-11,4172,294,139,0,PL_14
PL,mazowieckie,2020-06-12,4240,297,68,3,PL_14
PL,mazowieckie,2020-06-13,66,297,-4174,0,PL_14
PL,mazowieckie,2020-06-14,4358,298,4292,1,PL_14
PL,mazowieckie,2020-06-15,4414,300,56,2,PL_14
PL,mazowieckie,2020-06-16,4450,303,36,3,PL_14
PL,mazowieckie,2020-06-17,4507,308,57,5,PL_14
PL,małopolskie,2020-03-18,6,0,,,PL_12
PL,małopolskie,2020-03-19,7,0,1,0,PL_12
PL,małopolskie,2020-03-20,14,0,7,0,PL_12
PL,małopolskie,2020-03-21,16,0,2,0,PL_12
PL,małopolskie,2020-03-22,24,0,8,0,PL_12
PL,małopolskie,2020-03-23,33,0,9,0,PL_12
PL,małopolskie,2020-03-24,49,0,16,0,PL_12
PL,małopolskie,2020-03-25,56,0,7,0,PL_12
PL,małopolskie,2020-03-26,69,0,13,0,PL_12
PL,małopolskie,2020-03-27,93,0,24,0,PL_12
PL,małopolskie,2020-03-28,112,0,19,0,PL_12
PL,małopolskie,2020-03-29,150,1,38,1,PL_12
PL,małopolskie,2020-03-30,174,1,24,0,PL_12
PL,małopolskie,2020-03-31,192,1,18,0,PL_12
PL,małopolskie,2020-04-01,209,1,17,0,PL_12
PL,małopolskie,2020-04-02,230,4,21,3,PL_12
PL,małopolskie,2020-04-03,262,5,32,1,PL_12
PL,małopolskie,2020-04-04,308,5,46,0,PL_12
PL,małopolskie,2020-04-05,327,7,19,2,PL_12
PL,małopolskie,2020-04-06,349,7,22,0,PL_12
PL,małopolskie,2020-04-07,371,8,22,1,PL_12
PL,małopolskie,2020-04-08,398,9,27,1,PL_12
PL,małopolskie,2020-04-09,432,8,34,-1,PL_12
PL,małopolskie,2020-04-10,452,9,20,1,PL_12
PL,małopolskie,2020-04-11,486,10,34,1,PL_12
PL,małopolskie,2020-04-12,505,11,19,1,PL_12
PL,małopolskie,2020-04-13,519,12,14,1,PL_12
PL,małopolskie,2020-04-14,537,13,18,1,PL_12
PL,małopolskie,2020-04-15,561,15,24,2,PL_12
PL,małopolskie,2020-04-16,575,15,14,0,PL_12
PL,małopolskie,2020-04-17,596,16,21,1,PL_12
PL,małopolskie,2020-04-18,630,16,34,0,PL_12
PL,małopolskie,2020-04-19,646,17,16,1,PL_12
PL,małopolskie,2020-04-20,679,19,33,2,PL_12
PL,małopolskie,2020-04-21,707,20,28,1,PL_12
PL,małopolskie,2020-04-22,734,21,27,1,PL_12
PL,małopolskie,2020-04-23,766,23,32,2,PL_12
PL,małopolskie,2020-04-24,788,25,22,2,PL_12
PL,małopolskie,2020-04-25,812,27,24,2,PL_12
PL,małopolskie,2020-04-26,821,27,9,0,PL_12
PL,małopolskie,2020-04-27,841,29,20,2,PL_12
PL,małopolskie,2020-04-28,852,29,11,0,PL_12
PL,małopolskie,2020-04-29,876,30,24,1,PL_12
PL,małopolskie,2020-04-30,897,30,21,0,PL_12
PL,małopolskie,2020-05-01,913,30,16,0,PL_12
PL,małopolskie,2020-05-02,934,31,21,1,PL_12
PL,małopolskie,2020-05-03,944,31,10,0,PL_12
PL,małopolskie,2020-05-04,976,31,32,0,PL_12
PL,małopolskie,2020-05-05,997,32,21,1,PL_12
PL,małopolskie,2020-05-06,1009,32,12,0,PL_12
PL,małopolskie,2020-05-07,1019,33,10,1,PL_12
PL,małopolskie,2020-05-08,1033,33,14,0,PL_12
PL,małopolskie,2020-05-09,1043,34,10,1,PL_12
PL,małopolskie,2020-05-10,1047,35,4,1,PL_12
PL,małopolskie,2020-05-11,1071,35,24,0,PL_12
PL,małopolskie,2020-05-12,1074,35,3,0,PL_12
PL,małopolskie,2020-05-13,1084,35,10,0,PL_12
PL,małopolskie,2020-05-14,1108,35,24,0,PL_12
PL,małopolskie,2020-05-15,1117,35,9,0,PL_12
PL,małopolskie,2020-05-16,1124,37,7,2,PL_12
PL,małopolskie,2020-05-17,1128,39,4,2,PL_12
PL,małopolskie,2020-05-18,1133,39,5,0,PL_12
PL,małopolskie,2020-05-19,1148,39,15,0,PL_12
PL,małopolskie,2020-05-20,1150,40,2,1,PL_12
PL,małopolskie,2020-05-21,1165,40,15,0,PL_12
PL,małopolskie,2020-05-22,1167,40,2,0,PL_12
PL,małopolskie,2020-05-23,1171,40,4,0,PL_12
PL,małopolskie,2020-05-24,1176,40,5,0,PL_12
PL,małopolskie,2020-05-25,1176,40,0,0,PL_12
PL,małopolskie,2020-05-26,1179,40,3,0,PL_12
PL,małopolskie,2020-05-27,1181,40,2,0,PL_12
PL,małopolskie,2020-05-28,1190,40,9,0,PL_12
PL,małopolskie,2020-05-29,1199,40,9,0,PL_12
PL,małopolskie,2020-05-30,1215,40,16,0,PL_12
PL,małopolskie,2020-05-31,1225,40,10,0,PL_12
PL,małopolskie,2020-06-01,1232,40,7,0,PL_12
PL,małopolskie,2020-06-02,1241,40,9,0,PL_12
PL,małopolskie,2020-06-03,1257,40,16,0,PL_12
PL,małopolskie,2020-06-04,1278,40,21,0,PL_12
PL,małopolskie,2020-06-05,1305,40,27,0,PL_12
PL,małopolskie,2020-06-06,1327,40,22,0,PL_12
PL,małopolskie,2020-06-07,1359,40,32,0,PL_12
PL,małopolskie,2020-06-08,1389,40,30,0,PL_12
PL,małopolskie,2020-06-09,1432,40,43,0,PL_12
PL,małopolskie,2020-06-10,1452,40,20,0,PL_12
PL,małopolskie,2020-06-11,1461,40,9,0,PL_12
PL,małopolskie,2020-06-12,1474,40,13,0,PL_12
PL,małopolskie,2020-06-13,18,40,-1456,0,PL_12
PL,małopolskie,2020-06-14,1508,40,1490,0,PL_12
PL,małopolskie,2020-06-15,1517,40,9,0,PL_12
PL,małopolskie,2020-06-16,1529,40,12,0,PL_12
PL,małopolskie,2020-06-17,1552,40,23,0,PL_12
PL,opolskie,2020-03-18,9,0,,,PL_16
PL,opolskie,2020-03-19,10,0,1,0,PL_16
PL,opolskie,2020-03-20,10,0,0,0,PL_16
PL,opolskie,2020-03-21,10,0,0,0,PL_16
PL,opolskie,2020-03-22,14,0,4,0,PL_16
PL,opolskie,2020-03-23,19,0,5,0,PL_16
PL,opolskie,2020-03-24,21,0,2,0,PL_16
PL,opolskie,2020-03-25,23,0,2,0,PL_16
PL,opolskie,2020-03-26,26,0,3,0,PL_16
PL,opolskie,2020-03-27,28,0,2,0,PL_16
PL,opolskie,2020-03-28,31,0,3,0,PL_16
PL,opolskie,2020-03-29,43,0,12,0,PL_16
PL,opolskie,2020-03-30,54,0,11,0,PL_16
PL,opolskie,2020-03-31,70,0,16,0,PL_16
PL,opolskie,2020-04-01,75,0,5,0,PL_16
PL,opolskie,2020-04-02,78,1,3,1,PL_16
PL,opolskie,2020-04-03,79,1,1,0,PL_16
PL,opolskie,2020-04-04,90,1,11,0,PL_16
PL,opolskie,2020-04-05,94,1,4,0,PL_16
PL,opolskie,2020-04-06,101,2,7,1,PL_16
PL,opolskie,2020-04-07,107,3,6,1,PL_16
PL,opolskie,2020-04-08,116,5,9,2,PL_16
PL,opolskie,2020-04-09,125,6,9,1,PL_16
PL,opolskie,2020-04-10,130,6,5,0,PL_16
PL,opolskie,2020-04-11,143,6,13,0,PL_16
PL,opolskie,2020-04-12,151,7,8,1,PL_16
PL,opolskie,2020-04-13,171,7,20,0,PL_16
PL,opolskie,2020-04-14,206,7,35,0,PL_16
PL,opolskie,2020-04-15,219,9,13,2,PL_16
PL,opolskie,2020-04-16,230,10,11,1,PL_16
PL,opolskie,2020-04-17,254,13,24,3,PL_16
PL,opolskie,2020-04-18,271,13,17,0,PL_16
PL,opolskie,2020-04-19,276,14,5,1,PL_16
PL,opolskie,2020-04-20,292,14,16,0,PL_16
PL,opolskie,2020-04-21,298,15,6,1,PL_16
PL,opolskie,2020-04-22,324,15,26,0,PL_16
PL,opolskie,2020-04-23,330,17,6,2,PL_16
PL,opolskie,2020-04-24,345,21,15,4,PL_16
PL,opolskie,2020-04-25,352,23,7,2,PL_16
PL,opolskie,2020-04-26,363,24,11,1,PL_16
PL,opolskie,2020-04-27,373,26,10,2,PL_16
PL,opolskie,2020-04-28,378,27,5,1,PL_16
PL,opolskie,2020-04-29,390,28,12,1,PL_16
PL,opolskie,2020-04-30,394,28,4,0,PL_16
PL,opolskie,2020-05-01,398,28,4,0,PL_16
PL,opolskie,2020-05-02,407,28,9,0,PL_16
PL,opolskie,2020-05-03,422,28,15,0,PL_16
PL,opolskie,2020-05-04,435,29,13,1,PL_16
PL,opolskie,2020-05-05,440,30,5,1,PL_16
PL,opolskie,2020-05-06,450,31,10,1,PL_16
PL,opolskie,2020-05-07,459,32,9,1,PL_16
PL,opolskie,2020-05-08,475,33,16,1,PL_16
PL,opolskie,2020-05-09,478,33,3,0,PL_16
PL,opolskie,2020-05-10,490,34,12,1,PL_16
PL,opolskie,2020-05-11,495,35,5,1,PL_16
PL,opolskie,2020-05-12,498,35,3,0,PL_16
PL,opolskie,2020-05-13,502,36,4,1,PL_16
PL,opolskie,2020-05-14,510,38,8,2,PL_16
PL,opolskie,2020-05-15,527,39,17,1,PL_16
PL,opolskie,2020-05-16,535,39,8,0,PL_16
PL,opolskie,2020-05-17,544,39,9,0,PL_16
PL,opolskie,2020-05-18,551,39,7,0,PL_16
PL,opolskie,2020-05-19,555,41,4,2,PL_16
PL,opolskie,2020-05-20,568,43,13,2,PL_16
PL,opolskie,2020-05-21,576,43,8,0,PL_16
PL,opolskie,2020-05-22,586,44,10,1,PL_16
PL,opolskie,2020-05-23,590,44,4,0,PL_16
PL,opolskie,2020-05-24,593,45,3,1,PL_16
PL,opolskie,2020-05-25,598,45,5,0,PL_16
PL,opolskie,2020-05-26,601,47,3,2,PL_16
PL,opolskie,2020-05-27,610,47,9,0,PL_16
PL,opolskie,2020-05-28,622,47,12,0,PL_16
PL,opolskie,2020-05-29,631,47,9,0,PL_16
PL,opolskie,2020-05-30,642,47,11,0,PL_16
PL,opolskie,2020-05-31,643,47,1,0,PL_16
PL,opolskie,2020-06-01,652,47,9,0,PL_16
PL,opolskie,2020-06-02,666,48,14,1,PL_16
PL,opolskie,2020-06-03,685,49,19,1,PL_16
PL,opolskie,2020-06-04,693,49,8,0,PL_16
PL,opolskie,2020-06-05,710,49,17,0,PL_16
PL,opolskie,2020-06-06,720,49,10,0,PL_16
PL,opolskie,2020-06-07,728,49,8,0,PL_16
PL,opolskie,2020-06-08,737,49,9,0,PL_16
PL,opolskie,2020-06-09,747,49,10,0,PL_16
PL,opolskie,2020-06-10,760,49,13,0,PL_16
PL,opolskie,2020-06-11,763,49,3,0,PL_16
PL,opolskie,2020-06-12,772,49,9,0,PL_16
PL,opolskie,2020-06-13,18,49,-754,0,PL_16
PL,opolskie,2020-06-14,795,49,777,0,PL_16
PL,opolskie,2020-06-15,803,50,8,1,PL_16
PL,opolskie,2020-06-16,811,50,8,0,PL_16
PL,opolskie,2020-06-17,818,50,7,0,PL_16
PL,podkarpackie,2020-03-18,14,1,,,PL_18
PL,podkarpackie,2020-03-19,17,1,3,0,PL_18
PL,podkarpackie,2020-03-20,19,1,2,0,PL_18
PL,podkarpackie,2020-03-21,25,1,6,0,PL_18
PL,podkarpackie,2020-03-22,29,1,4,0,PL_18
PL,podkarpackie,2020-03-23,30,1,1,0,PL_18
PL,podkarpackie,2020-03-24,37,1,7,0,PL_18
PL,podkarpackie,2020-03-25,43,1,6,0,PL_18
PL,podkarpackie,2020-03-26,53,1,10,0,PL_18
PL,podkarpackie,2020-03-27,61,1,8,0,PL_18
PL,podkarpackie,2020-03-28,71,1,10,0,PL_18
PL,podkarpackie,2020-03-29,76,1,5,0,PL_18
PL,podkarpackie,2020-03-30,80,3,4,2,PL_18
PL,podkarpackie,2020-03-31,95,3,15,0,PL_18
PL,podkarpackie,2020-04-01,104,3,9,0,PL_18
PL,podkarpackie,2020-04-02,111,4,7,1,PL_18
PL,podkarpackie,2020-04-03,125,4,14,0,PL_18
PL,podkarpackie,2020-04-04,136,4,11,0,PL_18
PL,podkarpackie,2020-04-05,149,5,13,1,PL_18
PL,podkarpackie,2020-04-06,156,6,7,1,PL_18
PL,podkarpackie,2020-04-07,168,7,12,1,PL_18
PL,podkarpackie,2020-04-08,182,7,14,0,PL_18
PL,podkarpackie,2020-04-09,196,10,14,3,PL_18
PL,podkarpackie,2020-04-10,211,10,15,0,PL_18
PL,podkarpackie,2020-04-11,220,11,9,1,PL_18
PL,podkarpackie,2020-04-12,221,11,1,0,PL_18
PL,podkarpackie,2020-04-13,225,13,4,2,PL_18
PL,podkarpackie,2020-04-14,234,13,9,0,PL_18
PL,podkarpackie,2020-04-15,243,14,9,1,PL_18
PL,podkarpackie,2020-04-16,246,15,3,1,PL_18
PL,podkarpackie,2020-04-17,251,15,5,0,PL_18
PL,podkarpackie,2020-04-18,259,15,8,0,PL_18
PL,podkarpackie,2020-04-19,263,16,4,1,PL_18
PL,podkarpackie,2020-04-20,266,16,3,0,PL_18
PL,podkarpackie,2020-04-21,270,16,4,0,PL_18
PL,podkarpackie,2020-04-22,276,16,6,0,PL_18
PL,podkarpackie,2020-04-23,279,16,3,0,PL_18
PL,podkarpackie,2020-04-24,288,16,9,0,PL_18
PL,podkarpackie,2020-04-25,311,16,23,0,PL_18
PL,podkarpackie,2020-04-26,313,16,2,0,PL_18
PL,podkarpackie,2020-04-27,316,18,3,2,PL_18
PL,podkarpackie,2020-04-28,325,19,9,1,PL_18
PL,podkarpackie,2020-04-29,328,23,3,4,PL_18
PL,podkarpackie,2020-04-30,329,23,1,0,PL_18
PL,podkarpackie,2020-05-01,337,23,8,0,PL_18
PL,podkarpackie,2020-05-02,341,23,4,0,PL_18
PL,podkarpackie,2020-05-03,350,24,9,1,PL_18
PL,podkarpackie,2020-05-04,363,24,13,0,PL_18
PL,podkarpackie,2020-05-05,366,24,3,0,PL_18
PL,podkarpackie,2020-05-06,366,25,0,1,PL_18
PL,podkarpackie,2020-05-07,368,27,2,2,PL_18
PL,podkarpackie,2020-05-08,370,27,2,0,PL_18
PL,podkarpackie,2020-05-09,370,27,0,0,PL_18
PL,podkarpackie,2020-05-10,371,28,1,1,PL_18
PL,podkarpackie,2020-05-11,371,29,0,1,PL_18
PL,podkarpackie,2020-05-12,371,29,0,0,PL_18
PL,podkarpackie,2020-05-13,371,29,0,0,PL_18
PL,podkarpackie,2020-05-14,373,30,2,1,PL_18
PL,podkarpackie,2020-05-15,373,31,0,1,PL_18
PL,podkarpackie,2020-05-16,374,31,1,0,PL_18
PL,podkarpackie,2020-05-17,374,31,0,0,PL_18
PL,podkarpackie,2020-05-18,374,34,0,3,PL_18
PL,podkarpackie,2020-05-19,374,34,0,0,PL_18
PL,podkarpackie,2020-05-20,374,34,0,0,PL_18
PL,podkarpackie,2020-05-21,375,34,1,0,PL_18
PL,podkarpackie,2020-05-22,376,34,1,0,PL_18
PL,podkarpackie,2020-05-23,377,35,1,1,PL_18
PL,podkarpackie,2020-05-24,378,35,1,0,PL_18
PL,podkarpackie,2020-05-25,378,35,0,0,PL_18
PL,podkarpackie,2020-05-26,378,35,0,0,PL_18
PL,podkarpackie,2020-05-27,378,35,0,0,PL_18
PL,podkarpackie,2020-05-28,380,35,2,0,PL_18
PL,podkarpackie,2020-05-29,382,35,2,0,PL_18
PL,podkarpackie,2020-05-30,382,35,0,0,PL_18
PL,podkarpackie,2020-05-31,387,35,5,0,PL_18
PL,podkarpackie,2020-06-01,387,35,0,0,PL_18
PL,podkarpackie,2020-06-02,387,35,0,0,PL_18
PL,podkarpackie,2020-06-03,388,36,1,1,PL_18
PL,podkarpackie,2020-06-04,388,36,0,0,PL_18
PL,podkarpackie,2020-06-05,388,36,0,0,PL_18
PL,podkarpackie,2020-06-06,389,37,1,1,PL_18
PL,podkarpackie,2020-06-07,391,37,2,0,PL_18
PL,podkarpackie,2020-06-08,396,38,5,1,PL_18
PL,podkarpackie,2020-06-09,407,38,11,0,PL_18
PL,podkarpackie,2020-06-10,412,38,5,0,PL_18
PL,podkarpackie,2020-06-11,414,38,2,0,PL_18
PL,podkarpackie,2020-06-12,422,38,8,0,PL_18
PL,podkarpackie,2020-06-13,16,38,-406,0,PL_18
PL,podkarpackie,2020-06-14,458,40,442,2,PL_18
PL,podkarpackie,2020-06-15,472,40,14,0,PL_18
PL,podkarpackie,2020-06-16,485,40,13,0,PL_18
PL,podkarpackie,2020-06-17,504,40,19,0,PL_18
PL,podlaskie,2020-03-18,2,0,,,PL_20
PL,podlaskie,2020-03-19,1,0,-1,0,PL_20
PL,podlaskie,2020-03-20,3,0,2,0,PL_20
PL,podlaskie,2020-03-21,5,0,2,0,PL_20
PL,podlaskie,2020-03-22,6,0,1,0,PL_20
PL,podlaskie,2020-03-23,7,0,1,0,PL_20
