country_code,match_string,date,total_confirmed,total_deceased,new_confirmed,new_deceased,key
PL,zachodniopomorskie,2020-03-20,9,0,0,0,PL_32
PL,zachodniopomorskie,2020-03-21,10,0,1,0,PL_32
PL,zachodniopomorskie,2020-03-22,12,0,2,0,PL_32
PL,zachodniopomorskie,2020-03-23,16,0,4,0,PL_32
PL,zachodniopomorskie,2020-03-24,27,0,11,0,PL_32
PL,zachodniopomorskie,2020-03-25,31,0,4,0,PL_32
PL,zachodniopomorskie,2020-03-26,33,1,2,1,PL_32
PL,zachodniopomorskie,2020-03-27,40,1,7,0,PL_32
PL,zachodniopomorskie,2020-03-28,51,1,11,0,PL_32
PL,zachodniopomorskie,2020-03-29,57,1,6,0,PL_32
PL,zachodniopomorskie,2020-03-30,59,1,2,0,PL_32
PL,zachodniopomorskie,2020-03-31,69,1,10,0,PL_32
PL,zachodniopomorskie,2020-04-01,79,1,10,0,PL_32
PL,zachodniopomorskie,2020-04-02,89,2,10,1,PL_32
PL,zachodniopomorskie,2020-04-03,89,2,0,0,PL_32
PL,zachodniopomorskie,2020-04-04,100,2,11,0,PL_32
PL,zachodniopomorskie,2020-04-05,106,2,6,0,PL_32
PL,zachodniopomorskie,2020-04-06,117,2,11,0,PL_32
PL,zachodniopomorskie,2020-04-07,133,2,16,0,PL_32
PL,zachodniopomorskie,2020-04-08,165,2,32,0,PL_32
PL,zachodniopomorskie,2020-04-09,174,2,9,0,PL_32
PL,zachodniopomorskie,2020-04-10,184,2,10,0,PL_32
PL,zachodniopomorskie,2020-04-11,191,2,7,0,PL_32
PL,zachodniopomorskie,2020-04-12,193,2,2,0,PL_32
PL,zachodniopomorskie,2020-04-13,203,2,10,0,PL_32
PL,zachodniopomorskie,2020-04-14,211,2,8,0,PL_32
PL,zachodniopomorskie,2020-04-15,217,2,6,0,PL_32
PL,zachodniopomorskie,2020-04-16,223,2,6,0,PL_32
PL,zachodniopomorskie,2020-04-17,230,2,7,0,PL_32
PL,zachodniopomorskie,2020-04-18,249,2,19,0,PL_32
PL,zachodniopomorskie,2020-04-19,266,4,17,2,PL_32
PL,zachodniopomorskie,2020-04-20,277,4,11,0,PL_32
PL,zachodniopomorskie,2020-04-21,279,4,2,0,PL_32
PL,zachodniopomorskie,2020-04-22,288,4,9,0,PL_32
PL,zachodniopomorskie,2020-04-23,304,4,16,0,PL_32
PL,zachodniopomorskie,2020-04-24,336,6,32,2,PL_32
PL,zachodniopomorskie,2020-04-25,343,7,7,1,PL_32
PL,zachodniopomorskie,2020-04-26,355,9,12,2,PL_32
PL,zachodniopomorskie,2020-04-27,370,9,15,0,PL_32
PL,zachodniopomorskie,2020-04-28,376,9,6,0,PL_32
PL,zachodniopomorskie,2020-04-29,380,10,4,1,PL_32
PL,zachodniopomorskie,2020-04-30,396,10,16,0,PL_32
PL,zachodniopomorskie,2020-05-01,401,10,5,0,PL_32
PL,zachodniopomorskie,2020-05-02,406,10,5,0,PL_32
PL,zachodniopomorskie,2020-05-03,414,10,8,0,PL_32
PL,zachodniopomorskie,2020-05-04,428,14,14,4,PL_32
PL,zachodniopomorskie,2020-05-05,441,14,13,0,PL_32
PL,zachodniopomorskie,2020-05-06,452,15,11,1,PL_32
PL,zachodniopomorskie,2020-05-07,460,16,8,1,PL_32
PL,zachodniopomorskie,2020-05-08,464,16,4,0,PL_32
PL,zachodniopomorskie,2020-05-09,469,16,5,0,PL_32
PL,zachodniopomorskie,2020-05-10,473,16,4,0,PL_32
PL,zachodniopomorskie,2020-05-11,474,16,1,0,PL_32
PL,zachodniopomorskie,2020-05-12,480,16,6,0,PL_32
PL,zachodniopomorskie,2020-05-13,486,16,6,0,PL_32
PL,zachodniopomorskie,2020-05-14,488,17,2,1,PL_32
PL,zachodniopomorskie,2020-05-15,491,18,3,1,PL_32
PL,zachodniopomorskie,2020-05-16,492,18,1,0,PL_32
PL,zachodniopomorskie,2020-05-17,494,18,2,0,PL_32
PL,zachodniopomorskie,2020-05-18,497,18,3,0,PL_32
PL,zachodniopomorskie,2020-05-19,502,18,5,0,PL_32
PL,zachodniopomorskie,2020-05-20,503,18,1,0,PL_32
PL,zachodniopomorskie,2020-05-21,515,18,12,0,PL_32
PL,zachodniopomorskie,2020-05-22,517,19,2,1,PL_32
PL,zachodniopomorskie,2020-05-23,521,19,4,0,PL_32
PL,zachodniopomorskie,2020-05-24,522,19,1,0,PL_32
PL,zachodniopomorskie,2020-05-25,521,19,-1,0,PL_32
PL,zachodniopomorskie,2020-05-26,525,19,4,0,PL_32
PL,zachodniopomorskie,2020-05-27,527,19,2,0,PL_32
PL,zachodniopomorskie,2020-05-28,527,19,0,0,PL_32
PL,zachodniopomorskie,2020-05-29,531,19,4,0,PL_32
PL,zachodniopomorskie,2020-05-30,535,19,4,0,PL_32
PL,zachodniopomorskie,2020-05-31,536,19,1,0,PL_32
PL,zachodniopomorskie,2020-06-01,536,19,0,0,PL_32
PL,zachodniopomorskie,2020-06-02,541,19,5,0,PL_32
PL,zachodniopomorskie,2020-06-03,548,19,7,0,PL_32
PL,zachodniopomorskie,2020-06-04,550,19,2,0,PL_32
PL,zachodniopomorskie,2020-06-05,553,19,3,0,PL_32
PL,zachodniopomorskie,2020-06-06,553,19,0,0,PL_32
PL,zachodniopomorskie,2020-06-07,554,19,1,0,PL_32
PL,zachodniopomorskie,2020-06-08,554,19,0,0,PL_32
PL,zachodniopomorskie,2020-06-09,560,19,6,0,PL_32
PL,zachodniopomorskie,2020-06-10,565,19,5,0,PL_32
PL,zachodniopomorskie,2020-06-11,567,19,2,0,PL_32
PL,zachodniopomorskie,2020-06-12,569,19,2,0,PL_32
PL,zachodniopomorskie,2020-06-13,7,19,-562,0,PL_32
PL,zachodniopomorskie,2020-06-14,581,19,574,0,PL_32
PL,zachodniopomorskie,2020-06-15,583,20,2,1,PL_32
PL,zachodniopomorskie,2020-06-16,588,20,5,0,PL_32
PL,zachodniopomorskie,2020-06-17,591,20,3,0,PL_32
PL,łódzkie,2020-03-18,42,0,,,PL_10
PL,łódzkie,2020-03-19,48,0,6,0,PL_10
PL,łódzkie,2020-03-20,57,0,9,0,PL_10
PL,łódzkie,2020-03-21,91,0,34,0,PL_10
PL,łódzkie,2020-03-22,106,0,15,0,PL_10
PL,łódzkie,2020-03-23,111,0,5,0,PL_10
PL,łódzkie,2020-03-24,129,0,18,0,PL_10
PL,łódzkie,2020-03-25,144,0,15,0,PL_10
PL,łódzkie,2020-03-26,158,0,14,0,PL_10
PL,łódzkie,2020-03-27,168,0,10,0,PL_10
PL,łódzkie,2020-03-28,182,0,14,0,PL_10
PL,łódzkie,2020-03-29,190,0,8,0,PL_10
PL,łódzkie,2020-03-30,202,0,12,0,PL_10
PL,łódzkie,2020-03-31,208,0,6,0,PL_10
PL,łódzkie,2020-04-01,221,1,13,1,PL_10
PL,łódzkie,2020-04-02,236,1,15,0,PL_10
PL,łódzkie,2020-04-03,248,3,12,2,PL_10
PL,łódzkie,2020-04-04,259,3,11,0,PL_10
PL,łódzkie,2020-04-05,326,3,67,0,PL_10
PL,łódzkie,2020-04-06,340,3,14,0,PL_10
PL,łódzkie,2020-04-07,358,5,18,2,PL_10
PL,łódzkie,2020-04-08,400,5,42,0,PL_10
PL,łódzkie,2020-04-09,432,7,32,2,PL_10
PL,łódzkie,2020-04-10,463,7,31,0,PL_10
PL,łódzkie,2020-04-11,492,7,29,0,PL_10
PL,łódzkie,2020-04-12,529,7,37,0,PL_10
PL,łódzkie,2020-04-13,551,7,22,0,PL_10
PL,łódzkie,2020-04-14,567,8,16,1,PL_10
PL,łódzkie,2020-04-15,572,9,5,1,PL_10
PL,łódzkie,2020-04-16,590,9,18,0,PL_10
PL,łódzkie,2020-04-17,607,8,17,-1,PL_10
PL,łódzkie,2020-04-18,640,10,33,2,PL_10
PL,łódzkie,2020-04-19,660,10,20,0,PL_10
PL,łódzkie,2020-04-20,682,10,22,0,PL_10
PL,łódzkie,2020-04-21,695,10,13,0,PL_10
PL,łódzkie,2020-04-22,765,12,70,2,PL_10
PL,łódzkie,2020-04-23,781,19,16,7,PL_10
PL,łódzkie,2020-04-24,813,20,32,1,PL_10
PL,łódzkie,2020-04-25,836,21,23,1,PL_10
PL,łódzkie,2020-04-26,855,21,19,0,PL_10
PL,łódzkie,2020-04-27,890,21,35,0,PL_10
PL,łódzkie,2020-04-28,904,23,14,2,PL_10
PL,łódzkie,2020-04-29,936,27,32,4,PL_10
PL,łódzkie,2020-04-30,954,31,18,4,PL_10
PL,łódzkie,2020-05-01,972,34,18,3,PL_10
PL,łódzkie,2020-05-02,1006,34,34,0,PL_10
PL,łódzkie,2020-05-03,1049,34,43,0,PL_10
PL,łódzkie,2020-05-04,1068,33,19,-1,PL_10
PL,łódzkie,2020-05-05,1088,35,20,2,PL_10
PL,łódzkie,2020-05-06,1115,36,27,1,PL_10
PL,łódzkie,2020-05-07,1157,39,42,3,PL_10
PL,łódzkie,2020-05-08,1150,40,-7,1,PL_10
PL,łódzkie,2020-05-09,1166,40,16,0,PL_10
PL,łódzkie,2020-05-10,1178,40,12,0,PL_10
PL,łódzkie,2020-05-11,1188,40,10,0,PL_10
PL,łódzkie,2020-05-12,1201,44,13,4,PL_10
PL,łódzkie,2020-05-13,1212,45,11,1,PL_10
PL,łódzkie,2020-05-14,1219,45,7,0,PL_10
PL,łódzkie,2020-05-15,1227,46,8,1,PL_10
PL,łódzkie,2020-05-16,1234,47,7,1,PL_10
PL,łódzkie,2020-05-17,1240,48,6,1,PL_10
PL,łódzkie,2020-05-18,1251,48,11,0,PL_10
PL,łódzkie,2020-05-19,1257,49,6,1,PL_10
PL,łódzkie,2020-05-20,1273,51,16,2,PL_10
PL,łódzkie,2020-05-21,1279,51,6,0,PL_10
PL,łódzkie,2020-05-22,1316,51,37,0,PL_10
PL,łódzkie,2020-05-23,1324,58,8,7,PL_10
PL,łódzkie,2020-05-24,1347,58,23,0,PL_10
PL,łódzkie,2020-05-25,1362,58,15,0,PL_10
PL,łódzkie,2020-05-26,1384,61,22,3,PL_10
PL,łódzkie,2020-05-27,1412,63,28,2,PL_10
PL,łódzkie,2020-05-28,1458,63,46,0,PL_10
PL,łódzkie,2020-05-29,1488,64,30,1,PL_10
PL,łódzkie,2020-05-30,1523,66,35,2,PL_10
PL,łódzkie,2020-05-31,1553,66,30,0,PL_10
PL,łódzkie,2020-06-01,1610,66,57,0,PL_10
PL,łódzkie,2020-06-02,1613,71,3,5,PL_10
PL,łódzkie,2020-06-03,1667,73,54,2,PL_10
PL,łódzkie,2020-06-04,1779,74,112,1,PL_10
PL,łódzkie,2020-06-05,1826,76,47,2,PL_10
PL,łódzkie,2020-06-06,1888,79,62,3,PL_10
PL,łódzkie,2020-06-07,2007,79,119,0,PL_10
PL,łódzkie,2020-06-08,2084,82,77,3,PL_10
PL,łódzkie,2020-06-09,2129,86,45,4,PL_10
PL,łódzkie,2020-06-10,2167,93,38,7,PL_10
PL,łódzkie,2020-06-11,2240,101,73,8,PL_10
PL,łódzkie,2020-06-12,2330,101,90,0,PL_10
PL,łódzkie,2020-06-13,37,107,-2293,6,PL_10
PL,łódzkie,2020-06-14,2406,107,2369,0,PL_10
PL,łódzkie,2020-06-15,2479,107,73,0,PL_10
PL,łódzkie,2020-06-16,2541,113,62,6,PL_10
PL,łódzkie,2020-06-17,2605,117,64,4,PL_10
PL,śląskie,2020-03-18,30,0,,,PL_24
PL,śląskie,2020-03-19,42,0,12,0,PL_24
PL,śląskie,2020-03-20,46,0,4,0,PL_24
PL,śląskie,2020-03-21,56,0,10,0,PL_24
PL,śląskie,2020-03-22,66,0,10,0,PL_24
PL,śląskie,2020-03-23,77,1,11,1,PL_24
PL,śląskie,2020-03-24,87,2,10,1,PL_24
PL,śląskie,2020-03-25,107,2,20,0,PL_24
PL,śląskie,2020-03-26,127,2,20,0,PL_24
PL,śląskie,2020-03-27,141,2,14,0,PL_24
PL,śląskie,2020-03-28,165,2,24,0,PL_24
PL,śląskie,2020-03-29,195,5,30,3,PL_24
PL,śląskie,2020-03-30,209,7,14,2,PL_24
PL,śląskie,2020-03-31,264,8,55,1,PL_24
PL,śląskie,2020-04-01,272,10,8,2,PL_24
PL,śląskie,2020-04-02,301,11,29,1,PL_24
PL,śląskie,2020-04-03,431,16,130,5,PL_24
PL,śląskie,2020-04-04,496,22,65,6,PL_24
PL,śląskie,2020-04-05,537,22,41,0,PL_24
PL,śląskie,2020-04-06,562,25,25,3,PL_24
PL,śląskie,2020-04-07,601,32,39,7,PL_24
PL,śląskie,2020-04-08,644,36,43,4,PL_24
PL,śląskie,2020-04-09,695,38,51,2,PL_24
PL,śląskie,2020-04-10,729,38,34,0,PL_24
PL,śląskie,2020-04-11,781,43,52,5,PL_24
PL,śląskie,2020-04-12,846,44,65,1,PL_24
PL,śląskie,2020-04-13,879,47,33,3,PL_24
PL,śląskie,2020-04-14,943,52,64,5,PL_24
PL,śląskie,2020-04-15,988,58,45,6,PL_24
PL,śląskie,2020-04-16,1070,63,82,5,PL_24
PL,śląskie,2020-04-17,1219,67,149,4,PL_24
PL,śląskie,2020-04-18,1273,69,54,2,PL_24
PL,śląskie,2020-04-19,1443,74,170,5,PL_24
PL,śląskie,2020-04-20,1514,74,71,0,PL_24
PL,śląskie,2020-04-21,1568,79,54,5,PL_24
PL,śląskie,2020-04-22,1614,83,46,4,PL_24
PL,śląskie,2020-04-23,1649,86,35,3,PL_24
PL,śląskie,2020-04-24,1746,89,97,3,PL_24
PL,śląskie,2020-04-25,1813,93,67,4,PL_24
PL,śląskie,2020-04-26,1887,94,74,1,PL_24
PL,śląskie,2020-04-27,1929,99,42,5,PL_24
PL,śląskie,2020-04-28,2023,105,94,6,PL_24
PL,śląskie,2020-04-29,2182,113,159,8,PL_24
PL,śląskie,2020-04-30,2239,118,57,5,PL_24
PL,śląskie,2020-05-01,2380,120,141,2,PL_24
PL,śląskie,2020-05-02,2446,122,66,2,PL_24
PL,śląskie,2020-05-03,2576,127,130,5,PL_24
PL,śląskie,2020-05-04,2656,132,80,5,PL_24
PL,śląskie,2020-05-05,2790,133,134,1,PL_24
PL,śląskie,2020-05-06,2947,138,157,5,PL_24
PL,śląskie,2020-05-07,3063,142,116,4,PL_24
PL,śląskie,2020-05-08,3242,146,179,4,PL_24
PL,śląskie,2020-05-09,3395,146,153,0,PL_24
PL,śląskie,2020-05-10,3566,150,171,4,PL_24
PL,śląskie,2020-05-11,3779,151,213,1,PL_24
PL,śląskie,2020-05-12,4271,157,492,6,PL_24
PL,śląskie,2020-05-13,4399,158,128,1,PL_24
PL,śląskie,2020-05-14,4701,166,302,8,PL_24
PL,śląskie,2020-05-15,4994,172,293,6,PL_24
PL,śląskie,2020-05-16,5159,175,165,3,PL_24
PL,śląskie,2020-05-17,5339,178,180,3,PL_24
PL,śląskie,2020-05-18,5544,179,205,1,PL_24
PL,śląskie,2020-05-19,5807,181,263,2,PL_24
PL,śląskie,2020-05-20,6082,182,275,1,PL_24
PL,śląskie,2020-05-21,6333,186,251,4,PL_24
PL,śląskie,2020-05-22,6618,187,285,1,PL_24
PL,śląskie,2020-05-23,6797,189,179,2,PL_24
PL,śląskie,2020-05-24,6982,191,185,2,PL_24
PL,śląskie,2020-05-25,7140,192,158,1,PL_24
PL,śląskie,2020-05-26,7414,194,274,2,PL_24
PL,śląskie,2020-05-27,7590,195,176,1,PL_24
PL,śląskie,2020-05-28,7728,201,138,6,PL_24
PL,śląskie,2020-05-29,7919,204,191,3,PL_24
PL,śląskie,2020-05-30,8151,206,232,2,PL_24
PL,śląskie,2020-05-31,8252,208,101,2,PL_24
PL,śląskie,2020-06-01,8448,211,196,3,PL_24
PL,śląskie,2020-06-02,8557,217,109,6,PL_24
PL,śląskie,2020-06-03,8666,224,109,7,PL_24
PL,śląskie,2020-06-04,8786,225,120,1,PL_24
PL,śląskie,2020-06-05,8963,235,177,10,PL_24
PL,śląskie,2020-06-06,9314,239,351,4,PL_24
PL,śląskie,2020-06-07,9639,242,325,3,PL_24
PL,śląskie,2020-06-08,9965,241,326,-1,PL_24
PL,śląskie,2020-06-09,10102,252,137,11,PL_24
PL,śląskie,2020-06-10,10178,253,76,1,PL_24
PL,śląskie,2020-06-11,10335,253,157,0,PL_24
PL,śląskie,2020-06-12,10473,255,138,2,PL_24
PL,śląskie,2020-06-13,209,260,-10264,5,PL_24
PL,śląskie,2020-06-14,10842,266,10633,6,PL_24
PL,śląskie,2020-06-15,11030,269,188,3,PL_24
PL,śląskie,2020-06-16,11246,272,216,3,PL_24
PL,śląskie,2020-06-17,11455,276,209,4,PL_24
PL,świętokrzyskie,2020-03-18,4,0,,,PL_26
PL,świętokrzyskie,2020-03-19,5,0,1,0,PL_26
PL,świętokrzyskie,2020-03-20,6,0,1,0,PL_26
PL,świętokrzyskie,2020-03-21,7,0,1,0,PL_26
PL,świętokrzyskie,2020-03-22,7,0,0,0,PL_26
PL,świętokrzyskie,2020-03-23,8,0,1,0,PL_26
PL,świętokrzyskie,2020-03-24,8,0,0,0,PL_26
PL,świętokrzyskie,2020-03-25,14,1,6,1,PL_26
PL,świętokrzyskie,2020-03-26,15,1,1,0,PL_26
PL,świętokrzyskie,2020-03-27,22,1,7,0,PL_26
PL,świętokrzyskie,2020-03-28,27,1,5,0,PL_26
PL,świętokrzyskie,2020-03-29,34,1,7,0,PL_26
PL,świętokrzyskie,2020-03-30,37,1,3,0,PL_26
PL,świętokrzyskie,2020-03-31,49,1,12,0,PL_26
PL,świętokrzyskie,2020-04-01,55,1,6,0,PL_26
PL,świętokrzyskie,2020-04-02,62,1,7,0,PL_26
PL,świętokrzyskie,2020-04-03,79,1,17,0,PL_26
PL,świętokrzyskie,2020-04-04,81,1,2,0,PL_26
PL,świętokrzyskie,2020-04-05,93,1,12,0,PL_26
PL,świętokrzyskie,2020-04-06,103,1,10,0,PL_26
PL,świętokrzyskie,2020-04-07,120,1,17,0,PL_26
PL,świętokrzyskie,2020-04-08,127,2,7,1,PL_26
PL,świętokrzyskie,2020-04-09,129,2,2,0,PL_26
PL,świętokrzyskie,2020-04-10,130,2,1,0,PL_26
PL,świętokrzyskie,2020-04-11,136,2,6,0,PL_26
PL,świętokrzyskie,2020-04-12,141,2,5,0,PL_26
PL,świętokrzyskie,2020-04-13,141,2,0,0,PL_26
PL,świętokrzyskie,2020-04-14,154,2,13,0,PL_26
PL,świętokrzyskie,2020-04-15,170,2,16,0,PL_26
PL,świętokrzyskie,2020-04-16,175,3,5,1,PL_26
PL,świętokrzyskie,2020-04-17,193,4,18,1,PL_26
PL,świętokrzyskie,2020-04-18,203,4,10,0,PL_26
PL,świętokrzyskie,2020-04-19,210,4,7,0,PL_26
PL,świętokrzyskie,2020-04-20,227,4,17,0,PL_26
PL,świętokrzyskie,2020-04-21,238,4,11,0,PL_26
PL,świętokrzyskie,2020-04-22,247,4,9,0,PL_26
PL,świętokrzyskie,2020-04-23,248,6,1,2,PL_26
PL,świętokrzyskie,2020-04-24,254,6,6,0,PL_26
PL,świętokrzyskie,2020-04-25,255,7,1,1,PL_26
PL,świętokrzyskie,2020-04-26,258,7,3,0,PL_26
PL,świętokrzyskie,2020-04-27,261,7,3,0,PL_26
PL,świętokrzyskie,2020-04-28,264,8,3,1,PL_26
PL,świętokrzyskie,2020-04-29,266,8,2,0,PL_26
PL,świętokrzyskie,2020-04-30,270,8,4,0,PL_26
PL,świętokrzyskie,2020-05-01,270,8,0,0,PL_26
PL,świętokrzyskie,2020-05-02,271,8,1,0,PL_26
PL,świętokrzyskie,2020-05-03,278,8,7,0,PL_26
PL,świętokrzyskie,2020-05-04,282,8,4,0,PL_26
PL,świętokrzyskie,2020-05-05,300,9,18,1,PL_26
PL,świętokrzyskie,2020-05-06,300,10,0,1,PL_26
PL,świętokrzyskie,2020-05-07,303,10,3,0,PL_26
PL,świętokrzyskie,2020-05-08,312,11,9,1,PL_26
PL,świętokrzyskie,2020-05-09,321,11,9,0,PL_26
PL,świętokrzyskie,2020-05-10,325,12,4,1,PL_26
PL,świętokrzyskie,2020-05-11,325,12,0,0,PL_26
PL,świętokrzyskie,2020-05-12,328,13,3,1,PL_26
PL,świętokrzyskie,2020-05-13,337,13,9,0,PL_26
PL,świętokrzyskie,2020-05-14,337,14,0,1,PL_26
PL,świętokrzyskie,2020-05-15,340,17,3,3,PL_26
PL,świętokrzyskie,2020-05-16,341,17,1,0,PL_26
PL,świętokrzyskie,2020-05-17,341,17,0,0,PL_26
PL,świętokrzyskie,2020-05-18,352,18,11,1,PL_26
PL,świętokrzyskie,2020-05-19,353,19,1,1,PL_26
PL,świętokrzyskie,2020-05-20,357,20,4,1,PL_26
PL,świętokrzyskie,2020-05-21,361,20,4,0,PL_26
PL,świętokrzyskie,2020-05-22,366,20,5,0,PL_26
PL,świętokrzyskie,2020-05-23,374,20,8,0,PL_26
PL,świętokrzyskie,2020-05-24,382,20,8,0,PL_26
PL,świętokrzyskie,2020-05-25,392,20,10,0,PL_26
PL,świętokrzyskie,2020-05-26,399,21,7,1,PL_26
PL,świętokrzyskie,2020-05-27,408,21,9,0,PL_26
PL,świętokrzyskie,2020-05-28,432,21,24,0,PL_26
PL,świętokrzyskie,2020-05-29,439,22,7,1,PL_26
PL,świętokrzyskie,2020-05-30,473,22,34,0,PL_26
PL,świętokrzyskie,2020-05-31,480,22,7,0,PL_26
PL,świętokrzyskie,2020-06-01,486,22,6,0,PL_26
PL,świętokrzyskie,2020-06-02,493,22,7,0,PL_26
PL,świętokrzyskie,2020-06-03,502,22,9,0,PL_26
PL,świętokrzyskie,2020-06-04,511,22,9,0,PL_26
PL,świętokrzyskie,2020-06-05,512,22,1,0,PL_26
PL,świętokrzyskie,2020-06-06,515,22,3,0,PL_26
PL,świętokrzyskie,2020-06-07,515,23,0,1,PL_26
PL,świętokrzyskie,2020-06-08,555,24,40,1,PL_26
PL,świętokrzyskie,2020-06-09,569,24,14,0,PL_26
PL,świętokrzyskie,2020-06-10,580,25,11,1,PL_26
PL,świętokrzyskie,2020-06-11,585,25,5,0,PL_26
PL,świętokrzyskie,2020-06-12,596,26,11,1,PL_26
PL,świętokrzyskie,2020-06-13,2,26,-594,0,PL_26
PL,świętokrzyskie,2020-06-14,611,26,609,0,PL_26
PL,świętokrzyskie,2020-06-15,625,26,14,0,PL_26
PL,świętokrzyskie,2020-06-16,636,26,11,0,PL_26
PL,świętokrzyskie,2020-06-17,658,27,22,1,PL_26
