match_string,date,confirmed,deceased,new_confirmed,total_confirmed,new_deceased,total_deceased,country_code,subregion2_code,_match_string,key
Maule,2020-03-03,1,,1,1,,,CL,,maule,CL_ML
Maule,2020-03-04,1,,1,2,,,CL,,maule,CL_ML
Maule,2020-03-08,1,,1,3,,,CL,,maule,CL_ML
Maule,2020-03-09,1,,1,4,,,CL,,maule,CL_ML
Maule,2020-03-10,1,,1,5,,,CL,,maule,CL_ML
Maule,2020-03-11,2,,2,7,,,CL,,maule,CL_ML
Maule,2020-03-13,1,,1,8,,,CL,,maule,CL_ML
Maule,2020-03-14,1,,1,9,,,CL,,maule,CL_ML
Maule,2020-03-18,2,,2,11,,,CL,,maule,CL_ML
Maule,2020-03-19,3,,3,14,,,CL,,maule,CL_ML
Maule,2020-03-21,1,,1,15,,,CL,,maule,CL_ML
Maule,2020-03-22,10,,10,25,,,CL,,maule,CL_ML
Maule,2020-03-23,3,,3,28,,,CL,,maule,CL_ML
Maule,2020-03-24,1,,1,29,,,CL,,maule,CL_ML
Maule,2020-03-25,1,,1,30,,,CL,,maule,CL_ML
Maule,2020-03-26,1,,1,31,,,CL,,maule,CL_ML
Maule,2020-03-27,1,,1,32,,,CL,,maule,CL_ML
Maule,2020-03-28,5,,5,37,,,CL,,maule,CL_ML
Maule,2020-03-29,5,,5,42,,,CL,,maule,CL_ML
Maule,2020-03-30,13,,13,55,,,CL,,maule,CL_ML
Maule,2020-03-31,8,,8,63,,,CL,,maule,CL_ML
Maule,2020-04-01,9,,9,72,,,CL,,maule,CL_ML
Maule,2020-04-02,11,,11,83,,,CL,,maule,CL_ML
Maule,2020-04-03,7,,7,90,,,CL,,maule,CL_ML
Maule,2020-04-04,8,,8,98,,,CL,,maule,CL_ML
Maule,2020-04-05,6,,6,104,,,CL,,maule,CL_ML
Maule,2020-04-06,5,,5,109,,,CL,,maule,CL_ML
Maule,2020-04-07,1,,1,110,,,CL,,maule,CL_ML
Maule,2020-04-08,11,,11,121,,,CL,,maule,CL_ML
Maule,2020-04-09,9,,9,130,,,CL,,maule,CL_ML
Maule,2020-04-10,3,,3,133,,,CL,,maule,CL_ML
Maule,2020-04-11,4,,4,137,,,CL,,maule,CL_ML
Maule,2020-04-12,4,,4,141,,,CL,,maule,CL_ML
Maule,2020-04-13,3,,3,144,,,CL,,maule,CL_ML
Maule,2020-04-14,2,,2,146,,,CL,,maule,CL_ML
Maule,2020-04-15,10,,10,156,,,CL,,maule,CL_ML
Maule,2020-04-16,15,,15,171,,,CL,,maule,CL_ML
Maule,2020-04-17,59,,59,230,,,CL,,maule,CL_ML
Maule,2020-04-18,54,,54,284,,,CL,,maule,CL_ML
Maule,2020-04-19,26,,26,310,,,CL,,maule,CL_ML
Maule,2020-04-20,4,,4,314,,,CL,,maule,CL_ML
Maule,2020-04-21,12,,12,326,,,CL,,maule,CL_ML
Maule,2020-04-22,12,,12,338,,,CL,,maule,CL_ML
Maule,2020-04-23,5,,5,343,,,CL,,maule,CL_ML
Maule,2020-04-24,16,,16,359,,,CL,,maule,CL_ML
Maule,2020-04-25,1,,1,360,,,CL,,maule,CL_ML
Maule,2020-04-26,5,,5,365,,,CL,,maule,CL_ML
Maule,2020-04-27,10,,10,375,,,CL,,maule,CL_ML
Maule,2020-04-28,21,,21,396,,,CL,,maule,CL_ML
Maule,2020-04-29,9,,9,405,,,CL,,maule,CL_ML
Maule,2020-04-30,1,,1,406,,,CL,,maule,CL_ML
Maule,2020-05-01,1,,1,407,,,CL,,maule,CL_ML
Maule,2020-05-02,2,,2,409,,,CL,,maule,CL_ML
Maule,2020-05-03,1,,1,410,,,CL,,maule,CL_ML
Maule,2020-05-04,2,,2,412,,,CL,,maule,CL_ML
Maule,2020-05-05,9,,9,421,,,CL,,maule,CL_ML
Maule,2020-05-07,6,,6,427,,,CL,,maule,CL_ML
Maule,2020-05-08,11,,11,438,,,CL,,maule,CL_ML
Maule,2020-05-09,8,,8,446,,,CL,,maule,CL_ML
Maule,2020-05-10,9,,9,455,,,CL,,maule,CL_ML
Maule,2020-05-11,13,,13,468,,,CL,,maule,CL_ML
Maule,2020-05-12,12,,12,480,,,CL,,maule,CL_ML
Maule,2020-05-13,19,,19,499,,,CL,,maule,CL_ML
Maule,2020-05-14,34,,34,533,,,CL,,maule,CL_ML
Maule,2020-05-15,21,,21,554,,,CL,,maule,CL_ML
Maule,2020-05-16,11,,11,565,,,CL,,maule,CL_ML
Maule,2020-05-17,22,,22,587,,,CL,,maule,CL_ML
Maule,2020-05-18,29,,29,616,,,CL,,maule,CL_ML
Maule,2020-05-19,38,,38,654,,,CL,,maule,CL_ML
Maule,2020-05-20,40,,40,694,,,CL,,maule,CL_ML
Maule,2020-05-21,52,,52,746,,,CL,,maule,CL_ML
Maule,2020-05-22,51,,51,797,,,CL,,maule,CL_ML
Maule,2020-05-23,41,,41,838,,,CL,,maule,CL_ML
Maule,2020-05-24,69,,69,907,,,CL,,maule,CL_ML
Maule,2020-05-25,61,,61,968,,,CL,,maule,CL_ML
Maule,2020-05-26,60,,60,1028,,,CL,,maule,CL_ML
Maule,2020-05-27,53,,53,1081,,,CL,,maule,CL_ML
Maule,2020-05-28,54,,54,1135,,,CL,,maule,CL_ML
Maule,2020-05-29,60,,60,1195,,,CL,,maule,CL_ML
Maule,2020-05-30,76,,76,1271,,,CL,,maule,CL_ML
Maule,2020-05-31,41,,41,1312,,,CL,,maule,CL_ML
Maule,2020-06-01,46,,46,1358,,,CL,,maule,CL_ML
Maule,2020-06-02,40,,40,1398,,,CL,,maule,CL_ML
Maule,2020-06-03,216,,216,1614,,,CL,,maule,CL_ML
Maule,2020-06-04,139,,139,1753,,,CL,,maule,CL_ML
Maule,2020-06-05,105,,105,1858,,,CL,,maule,CL_ML
Maule,2020-06-06,135,,135,1993,,,CL,,maule,CL_ML
Maule,2020-06-07,140,,140,2133,,,CL,,maule,CL_ML
Maule,2020-06-08,67,,67,2200,,,CL,,maule,CL_ML
Maule,2020-06-09,113,,113,2313,,,CL,,maule,CL_ML
Maule,2020-06-10,151,,151,2464,,,CL,,maule,CL_ML
Maule,2020-06-11,121,,121,2585,,,CL,,maule,CL_ML
Maule,2020-06-12,131,,131,2716,,,CL,,maule,CL_ML
Maule,2020-06-13,154,,154,2870,,,CL,,maule,CL_ML
Maule,2020-06-14,156,,156,3026,,,CL,,maule,CL_ML
Maule,2020-06-15,94,,94,3120,,,CL,,maule,CL_ML
Maule,2020-06-16,98,,98,3218,,,CL,,maule,CL_ML
Maule,2020-06-17,94,,94,3312,,,CL,,maule,CL_ML
Maule,2020-06-18,207,,207,3519,,,CL,,maule,CL_ML
Santiago Metropolitan,2020-03-04,1,,1,1,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-05,1,,1,2,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-06,1,,1,3,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-07,1,,1,4,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-08,2,,2,6,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-09,3,,3,9,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-10,1,,1,10,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-11,4,,4,14,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-12,9,,9,23,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-13,6,,6,29,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-14,11,,11,40,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-15,14,,14,54,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-16,69,,69,123,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-17,29,,29,152,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-18,22,,22,174,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-19,73,,73,247,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-20,57,,57,304,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-21,56,,56,360,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-22,50,,50,410,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-23,51,,51,461,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-24,81,,81,542,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-25,142,,142,684,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-26,64,,64,748,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-27,193,,193,941,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-28,146,,146,1087,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-29,83,,83,1170,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-30,128,,128,1298,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-03-31,126,,126,1424,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-01,102,,102,1526,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-02,116,,116,1642,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-03,108,,108,1750,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-04,216,,216,1966,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-05,146,,146,2112,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-06,142,,142,2254,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-07,108,,108,2362,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-08,200,,200,2562,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-09,291,,291,2853,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-10,369,,369,3222,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-11,258,,258,3480,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-12,154,,154,3634,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-13,205,,205,3839,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-14,287,,287,4126,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-15,249,,249,4375,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-16,355,,355,4730,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-17,236,,236,4966,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-18,284,,284,5250,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-19,194,,194,5444,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-20,266,,266,5710,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-21,147,,147,5857,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-22,304,,304,6161,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-23,358,,358,6519,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-24,328,,328,6847,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-25,407,,407,7254,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-26,333,,333,7587,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-27,366,,366,7953,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-28,447,,447,8400,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-29,593,,593,8993,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-04-30,742,,742,9735,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-01,895,,895,10630,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-02,1153,,1153,11783,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-03,1008,,1008,12791,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-04,880,,880,13671,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-05,1182,,1182,14853,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-06,879,,879,15732,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-07,1248,,1248,16980,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-08,1156,,1156,18136,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-09,984,,984,19120,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-10,1399,,1399,20519,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-11,970,,970,21489,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-12,1398,,1398,22887,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-13,2262,,2262,25149,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-14,2269,,2269,27418,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-15,2079,,2079,29497,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-16,1543,,1543,31040,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-17,1914,,1914,32954,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-18,1791,,1791,34745,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-19,3164,,3164,37909,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-20,3618,,3618,41527,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-21,3502,,3502,45029,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-22,3744,,3744,48773,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-23,3081,,3081,51854,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-24,3184,,3184,55038,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-25,4421,,4421,59459,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-26,3393,,3393,62852,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-27,3754,,3754,66606,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-28,3947,,3947,70553,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-29,3042,,3042,73595,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-30,3384,,3384,76979,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-05-31,4300,,4300,81279,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-01,4784,,4784,86063,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-02,3025,,3025,89088,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-03,4064,,4064,93152,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-04,3772,,3772,96924,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-05,3247,,3247,100171,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-06,4207,,4207,104378,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-07,5357,,5357,109735,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-08,3740,,3740,113475,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-09,3008,,3008,116483,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-10,4767,,4767,121250,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-11,4547,,4547,125797,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-12,5754,,5754,131551,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-13,5270,,5270,136821,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-14,5844,,5844,142665,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-15,3917,,3917,146582,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-16,4043,,4043,150625,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-17,3719,,3719,154344,,,CL,,santiago metropolitan,CL_RM
Santiago Metropolitan,2020-06-18,3226,,3226,157570,,,CL,,santiago metropolitan,CL_RM
Los Lagos,2020-03-07,1,,1,1,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-18,7,,7,8,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-19,8,,8,16,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-20,2,,2,18,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-21,2,,2,20,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-22,3,,3,23,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-23,10,,10,33,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-24,3,,3,36,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-25,8,,8,44,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-26,16,,16,60,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-27,3,,3,63,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-28,30,,30,93,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-29,11,,11,104,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-30,24,,24,128,,,CL,,los lagos,CL_LL
Los Lagos,2020-03-31,23,,23,151,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-01,30,,30,181,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-02,22,,22,203,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-03,31,,31,234,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-04,25,,25,259,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-05,18,,18,277,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-06,11,,11,288,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-07,13,,13,301,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-08,26,,26,327,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-09,15,,15,342,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-10,9,,9,351,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-11,18,,18,369,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-12,8,,8,377,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-13,8,,8,385,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-14,5,,5,390,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-15,5,,5,395,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-16,9,,9,404,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-17,14,,14,418,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-18,4,,4,422,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-19,5,,5,427,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-20,3,,3,430,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-21,8,,8,438,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-22,13,,13,451,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-23,10,,10,461,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-24,7,,7,468,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-25,5,,5,473,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-26,8,,8,481,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-27,4,,4,485,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-28,1,,1,486,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-29,4,,4,490,,,CL,,los lagos,CL_LL
Los Lagos,2020-04-30,7,,7,497,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-01,14,,14,511,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-02,12,,12,523,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-03,4,,4,527,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-04,7,,7,534,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-05,1,,1,535,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-06,16,,16,551,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-07,4,,4,555,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-08,3,,3,558,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-09,11,,11,569,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-10,16,,16,585,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-11,17,,17,602,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-12,3,,3,605,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-13,34,,34,639,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-14,5,,5,644,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-15,8,,8,652,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-16,3,,3,655,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-17,3,,3,658,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-18,5,,5,663,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-19,5,,5,668,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-20,10,,10,678,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-21,28,,28,706,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-22,24,,24,730,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-23,10,,10,740,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-24,9,,9,749,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-25,27,,27,776,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-26,18,,18,794,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-27,10,,10,804,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-28,23,,23,827,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-29,8,,8,835,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-30,38,,38,873,,,CL,,los lagos,CL_LL
Los Lagos,2020-05-31,3,,3,876,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-02,31,,31,907,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-03,19,,19,926,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-04,13,,13,939,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-05,42,,42,981,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-06,17,,17,998,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-07,18,,18,1016,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-08,7,,7,1023,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-09,18,,18,1041,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-10,13,,13,1054,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-11,21,,21,1075,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-12,21,,21,1096,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-13,26,,26,1122,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-14,33,,33,1155,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-15,27,,27,1182,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-16,10,,10,1192,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-17,40,,40,1232,,,CL,,los lagos,CL_LL
Los Lagos,2020-06-18,14,,14,1246,,,CL,,los lagos,CL_LL
Biobío,2020-03-09,1,,1,1,,,CL,,biobío,CL_BI
Biobío,2020-03-13,2,,2,3,,,CL,,biobío,CL_BI
Biobío,2020-03-16,1,,1,4,,,CL,,biobío,CL_BI
Biobío,2020-03-18,3,,3,7,,,CL,,biobío,CL_BI
Biobío,2020-03-19,7,,7,14,,,CL,,biobío,CL_BI
