date,match_string,total_confirmed,new_confirmed,country_code,key
2020-05-07,Mérida,2,0,VE,VE_L
2020-05-08,Mérida,2,0,VE,VE_L
2020-05-09,Mérida,2,0,VE,VE_L
2020-05-09,Mérida,2,0,VE,VE_L
2020-05-10,Mérida,2,0,VE,VE_L
2020-05-11,Mérida,2,0,VE,VE_L
2020-05-12,Mérida,2,0,VE,VE_L
2020-05-13,Mérida,2,0,VE,VE_L
2020-05-14,Mérida,2,0,VE,VE_L
2020-05-15,Mérida,2,0,VE,VE_L
2020-05-16,Mérida,1,-1,VE,VE_L
2020-05-17,Mérida,1,0,VE,VE_L
2020-05-18,Mérida,1,0,VE,VE_L
2020-05-19,Mérida,1,0,VE,VE_L
2020-05-20,Mérida,4,3,VE,VE_L
2020-05-21,Mérida,4,0,VE,VE_L
2020-05-22,Mérida,5,1,VE,VE_L
2020-05-23,Mérida,6,1,VE,VE_L
2020-05-24,Mérida,6,0,VE,VE_L
2020-05-25,Mérida,11,5,VE,VE_L
2020-05-26,Mérida,17,6,VE,VE_L
2020-05-27,Mérida,17,0,VE,VE_L
2020-05-28,Mérida,18,1,VE,VE_L
2020-05-29,Mérida,18,0,VE,VE_L
2020-05-30,Mérida,18,0,VE,VE_L
2020-05-31,Mérida,18,0,VE,VE_L
2020-06-01,Mérida,19,1,VE,VE_L
2020-06-02,Mérida,21,2,VE,VE_L
2020-06-03,Mérida,21,0,VE,VE_L
2020-06-04,Mérida,21,0,VE,VE_L
2020-06-05,Mérida,21,0,VE,VE_L
2020-06-06,Mérida,26,5,VE,VE_L
2020-06-07,Mérida,26,0,VE,VE_L
2020-06-08,Mérida,26,0,VE,VE_L
2020-06-09,Mérida,26,0,VE,VE_L
2020-06-10,Mérida,26,0,VE,VE_L
2020-06-11,Mérida,27,1,VE,VE_L
2020-06-12,Mérida,27,0,VE,VE_L
2020-06-13,Mérida,27,0,VE,VE_L
2020-06-14,Mérida,29,2,VE,VE_L
2020-06-15,Mérida,29,0,VE,VE_L
2020-06-16,Mérida,29,0,VE,VE_L
2020-06-17,Mérida,29,0,VE,VE_L
2020-06-18,Mérida,29,0,VE,VE_L
2020-06-19,Mérida,31,2,VE,VE_L
2020-06-20,Mérida,32,1,VE,VE_L
2020-06-21,Mérida,32,0,VE,VE_L
2020-04-16,Nueva Esparta,9,,VE,VE_O
2020-04-17,Nueva Esparta,10,1,VE,VE_O
2020-04-18,Nueva Esparta,30,20,VE,VE_O
2020-04-19,Nueva Esparta,30,0,VE,VE_O
2020-04-20,Nueva Esparta,51,21,VE,VE_O
2020-04-21,Nueva Esparta,72,21,VE,VE_O
2020-04-22,Nueva Esparta,72,0,VE,VE_O
2020-04-23,Nueva Esparta,80,8,VE,VE_O
2020-04-24,Nueva Esparta,93,13,VE,VE_O
2020-04-25,Nueva Esparta,97,4,VE,VE_O
2020-04-26,Nueva Esparta,97,0,VE,VE_O
2020-04-27,Nueva Esparta,97,0,VE,VE_O
2020-04-28,Nueva Esparta,99,2,VE,VE_O
2020-04-29,Nueva Esparta,99,0,VE,VE_O
2020-04-30,Nueva Esparta,99,0,VE,VE_O
2020-05-01,Nueva Esparta,99,0,VE,VE_O
2020-05-02,Nueva Esparta,100,1,VE,VE_O
2020-05-03,Nueva Esparta,108,8,VE,VE_O
2020-05-04,Nueva Esparta,111,3,VE,VE_O
2020-05-05,Nueva Esparta,112,1,VE,VE_O
2020-05-06,Nueva Esparta,116,4,VE,VE_O
2020-05-07,Nueva Esparta,122,6,VE,VE_O
2020-05-08,Nueva Esparta,122,0,VE,VE_O
2020-05-09,Nueva Esparta,125,3,VE,VE_O
2020-05-09,Nueva Esparta,125,0,VE,VE_O
2020-05-10,Nueva Esparta,127,2,VE,VE_O
2020-05-11,Nueva Esparta,129,2,VE,VE_O
2020-05-12,Nueva Esparta,130,1,VE,VE_O
2020-05-13,Nueva Esparta,130,0,VE,VE_O
2020-05-14,Nueva Esparta,130,0,VE,VE_O
2020-05-15,Nueva Esparta,130,0,VE,VE_O
2020-05-16,Nueva Esparta,130,0,VE,VE_O
2020-05-17,Nueva Esparta,140,10,VE,VE_O
2020-05-18,Nueva Esparta,140,0,VE,VE_O
2020-05-19,Nueva Esparta,144,4,VE,VE_O
2020-05-20,Nueva Esparta,144,0,VE,VE_O
2020-05-21,Nueva Esparta,144,0,VE,VE_O
2020-05-22,Nueva Esparta,144,0,VE,VE_O
2020-05-23,Nueva Esparta,144,0,VE,VE_O
2020-05-24,Nueva Esparta,144,0,VE,VE_O
2020-05-25,Nueva Esparta,146,2,VE,VE_O
2020-05-26,Nueva Esparta,146,0,VE,VE_O
2020-05-27,Nueva Esparta,146,0,VE,VE_O
2020-05-28,Nueva Esparta,146,0,VE,VE_O
2020-05-29,Nueva Esparta,146,0,VE,VE_O
2020-05-30,Nueva Esparta,146,0,VE,VE_O
2020-05-31,Nueva Esparta,148,2,VE,VE_O
2020-06-01,Nueva Esparta,148,0,VE,VE_O
2020-06-02,Nueva Esparta,148,0,VE,VE_O
2020-06-03,Nueva Esparta,149,1,VE,VE_O
2020-06-04,Nueva Esparta,150,1,VE,VE_O
2020-06-05,Nueva Esparta,150,0,VE,VE_O
2020-06-06,Nueva Esparta,150,0,VE,VE_O
2020-06-07,Nueva Esparta,150,0,VE,VE_O
2020-06-08,Nueva Esparta,150,0,VE,VE_O
2020-06-09,Nueva Esparta,150,0,VE,VE_O
2020-06-10,Nueva Esparta,150,0,VE,VE_O
2020-06-11,Nueva Esparta,151,1,VE,VE_O
2020-06-12,Nueva Esparta,151,0,VE,VE_O
2020-06-13,Nueva Esparta,151,0,VE,VE_O
2020-06-14,Nueva Esparta,151,0,VE,VE_O
2020-06-15,Nueva Esparta,151,0,VE,VE_O
2020-06-16,Nueva Esparta,151,0,VE,VE_O
2020-06-17,Nueva Esparta,152,1,VE,VE_O
2020-06-18,Nueva Esparta,152,0,VE,VE_O
2020-06-19,Nueva Esparta,152,0,VE,VE_O
2020-06-20,Nueva Esparta,152,0,VE,VE_O
2020-06-21,Nueva Esparta,154,2,VE,VE_O
2020-04-16,Portuguesa,3,,VE,VE_P
2020-04-17,Portuguesa,3,0,VE,VE_P
2020-04-18,Portuguesa,3,0,VE,VE_P
2020-04-19,Portuguesa,3,0,VE,VE_P
2020-04-20,Portuguesa,3,0,VE,VE_P
2020-04-21,Portuguesa,4,1,VE,VE_P
2020-04-22,Portuguesa,4,0,VE,VE_P
2020-04-23,Portuguesa,4,0,VE,VE_P
2020-04-24,Portuguesa,4,0,VE,VE_P
2020-04-25,Portuguesa,4,0,VE,VE_P
2020-04-26,Portuguesa,4,0,VE,VE_P
2020-04-27,Portuguesa,4,0,VE,VE_P
2020-04-28,Portuguesa,4,0,VE,VE_P
2020-04-29,Portuguesa,4,0,VE,VE_P
2020-04-30,Portuguesa,4,0,VE,VE_P
2020-05-01,Portuguesa,4,0,VE,VE_P
2020-05-02,Portuguesa,4,0,VE,VE_P
2020-05-03,Portuguesa,4,0,VE,VE_P
2020-05-04,Portuguesa,4,0,VE,VE_P
2020-05-05,Portuguesa,4,0,VE,VE_P
2020-05-06,Portuguesa,4,0,VE,VE_P
2020-05-07,Portuguesa,5,1,VE,VE_P
2020-05-08,Portuguesa,5,0,VE,VE_P
2020-05-09,Portuguesa,5,0,VE,VE_P
2020-05-09,Portuguesa,5,0,VE,VE_P
2020-05-10,Portuguesa,5,0,VE,VE_P
2020-05-11,Portuguesa,5,0,VE,VE_P
2020-05-12,Portuguesa,5,0,VE,VE_P
2020-05-13,Portuguesa,5,0,VE,VE_P
2020-05-14,Portuguesa,5,0,VE,VE_P
2020-05-15,Portuguesa,5,0,VE,VE_P
2020-05-16,Portuguesa,5,0,VE,VE_P
2020-05-17,Portuguesa,5,0,VE,VE_P
2020-05-18,Portuguesa,5,0,VE,VE_P
2020-05-19,Portuguesa,5,0,VE,VE_P
2020-05-20,Portuguesa,5,0,VE,VE_P
2020-05-21,Portuguesa,5,0,VE,VE_P
2020-05-22,Portuguesa,5,0,VE,VE_P
2020-05-23,Portuguesa,5,0,VE,VE_P
2020-05-24,Portuguesa,5,0,VE,VE_P
2020-05-25,Portuguesa,5,0,VE,VE_P
2020-05-26,Portuguesa,12,7,VE,VE_P
2020-05-27,Portuguesa,12,0,VE,VE_P
2020-05-28,Portuguesa,12,0,VE,VE_P
2020-05-29,Portuguesa,12,0,VE,VE_P
2020-05-30,Portuguesa,12,0,VE,VE_P
2020-05-31,Portuguesa,12,0,VE,VE_P
2020-06-01,Portuguesa,12,0,VE,VE_P
2020-06-02,Portuguesa,14,2,VE,VE_P
2020-06-03,Portuguesa,14,0,VE,VE_P
2020-06-04,Portuguesa,14,0,VE,VE_P
2020-06-05,Portuguesa,14,0,VE,VE_P
2020-06-06,Portuguesa,14,0,VE,VE_P
2020-06-07,Portuguesa,14,0,VE,VE_P
2020-06-08,Portuguesa,14,0,VE,VE_P
2020-06-09,Portuguesa,14,0,VE,VE_P
2020-06-10,Portuguesa,14,0,VE,VE_P
2020-06-11,Portuguesa,14,0,VE,VE_P
2020-06-12,Portuguesa,14,0,VE,VE_P
2020-06-13,Portuguesa,14,0,VE,VE_P
2020-06-14,Portuguesa,15,1,VE,VE_P
2020-06-15,Portuguesa,15,0,VE,VE_P
2020-06-16,Portuguesa,15,0,VE,VE_P
2020-06-17,Portuguesa,15,0,VE,VE_P
2020-06-18,Portuguesa,15,0,VE,VE_P
2020-06-19,Portuguesa,15,0,VE,VE_P
2020-06-20,Portuguesa,15,0,VE,VE_P
2020-06-21,Portuguesa,16,1,VE,VE_P
2020-04-16,Sucre,2,,VE,VE_R
2020-04-17,Sucre,2,0,VE,VE_R
2020-04-18,Sucre,2,0,VE,VE_R
2020-04-19,Sucre,2,0,VE,VE_R
2020-04-20,Sucre,2,0,VE,VE_R
2020-04-21,Sucre,2,0,VE,VE_R
2020-04-22,Sucre,2,0,VE,VE_R
2020-04-23,Sucre,2,0,VE,VE_R
2020-04-24,Sucre,2,0,VE,VE_R
2020-04-25,Sucre,2,0,VE,VE_R
2020-04-26,Sucre,2,0,VE,VE_R
2020-04-27,Sucre,2,0,VE,VE_R
2020-04-28,Sucre,2,0,VE,VE_R
2020-04-29,Sucre,2,0,VE,VE_R
2020-04-30,Sucre,2,0,VE,VE_R
2020-05-01,Sucre,2,0,VE,VE_R
2020-05-02,Sucre,2,0,VE,VE_R
2020-05-03,Sucre,2,0,VE,VE_R
2020-05-04,Sucre,2,0,VE,VE_R
2020-05-05,Sucre,2,0,VE,VE_R
2020-05-06,Sucre,2,0,VE,VE_R
2020-05-07,Sucre,2,0,VE,VE_R
2020-05-08,Sucre,2,0,VE,VE_R
2020-05-09,Sucre,2,0,VE,VE_R
2020-05-09,Sucre,2,0,VE,VE_R
2020-05-10,Sucre,2,0,VE,VE_R
2020-05-11,Sucre,2,0,VE,VE_R
2020-05-12,Sucre,2,0,VE,VE_R
2020-05-13,Sucre,2,0,VE,VE_R
2020-05-14,Sucre,5,3,VE,VE_R
2020-05-15,Sucre,5,0,VE,VE_R
2020-05-16,Sucre,5,0,VE,VE_R
2020-05-17,Sucre,5,0,VE,VE_R
2020-05-18,Sucre,5,0,VE,VE_R
2020-05-19,Sucre,5,0,VE,VE_R
2020-05-20,Sucre,6,1,VE,VE_R
2020-05-21,Sucre,8,2,VE,VE_R
2020-05-22,Sucre,9,1,VE,VE_R
2020-05-23,Sucre,9,0,VE,VE_R
2020-05-24,Sucre,9,0,VE,VE_R
2020-05-25,Sucre,9,0,VE,VE_R
2020-05-26,Sucre,13,4,VE,VE_R
2020-05-27,Sucre,13,0,VE,VE_R
2020-05-28,Sucre,13,0,VE,VE_R
2020-05-29,Sucre,13,0,VE,VE_R
2020-05-30,Sucre,14,1,VE,VE_R
2020-05-31,Sucre,14,0,VE,VE_R
2020-06-01,Sucre,14,0,VE,VE_R
2020-06-02,Sucre,15,1,VE,VE_R
2020-06-03,Sucre,15,0,VE,VE_R
2020-06-04,Sucre,19,4,VE,VE_R
2020-06-05,Sucre,19,0,VE,VE_R
2020-06-06,Sucre,19,0,VE,VE_R
2020-06-07,Sucre,19,0,VE,VE_R
2020-06-08,Sucre,19,0,VE,VE_R
2020-06-09,Sucre,19,0,VE,VE_R
2020-06-10,Sucre,19,0,VE,VE_R
2020-06-11,Sucre,21,2,VE,VE_R
2020-06-12,Sucre,21,0,VE,VE_R
2020-06-13,Sucre,21,0,VE,VE_R
2020-06-14,Sucre,21,0,VE,VE_R
2020-06-15,Sucre,21,0,VE,VE_R
2020-06-16,Sucre,21,0,VE,VE_R
2020-06-17,Sucre,21,0,VE,VE_R
2020-06-18,Sucre,23,2,VE,VE_R
2020-06-19,Sucre,23,0,VE,VE_R
2020-06-20,Sucre,23,0,VE,VE_R
2020-06-21,Sucre,26,3,VE,VE_R
2020-04-16,Trujillo,7,,VE,VE_T
2020-04-17,Trujillo,7,0,VE,VE_T
2020-04-18,Trujillo,7,0,VE,VE_T
2020-04-19,Trujillo,7,0,VE,VE_T
2020-04-20,Trujillo,7,0,VE,VE_T
2020-04-21,Trujillo,7,0,VE,VE_T
2020-04-22,Trujillo,7,0,VE,VE_T
2020-04-23,Trujillo,7,0,VE,VE_T
2020-04-24,Trujillo,7,0,VE,VE_T
2020-04-25,Trujillo,7,0,VE,VE_T
2020-04-26,Trujillo,7,0,VE,VE_T
2020-04-27,Trujillo,7,0,VE,VE_T
2020-04-28,Trujillo,7,0,VE,VE_T
2020-04-29,Trujillo,7,0,VE,VE_T
2020-04-30,Trujillo,7,0,VE,VE_T
2020-05-01,Trujillo,7,0,VE,VE_T
2020-05-02,Trujillo,7,0,VE,VE_T
2020-05-03,Trujillo,7,0,VE,VE_T
2020-05-04,Trujillo,7,0,VE,VE_T
2020-05-05,Trujillo,7,0,VE,VE_T
2020-05-06,Trujillo,7,0,VE,VE_T
2020-05-07,Trujillo,7,0,VE,VE_T
2020-05-08,Trujillo,7,0,VE,VE_T
2020-05-09,Trujillo,7,0,VE,VE_T
2020-05-09,Trujillo,7,0,VE,VE_T
2020-05-10,Trujillo,7,0,VE,VE_T
2020-05-11,Trujillo,7,0,VE,VE_T
2020-05-12,Trujillo,7,0,VE,VE_T
2020-05-13,Trujillo,7,0,VE,VE_T
2020-05-14,Trujillo,8,1,VE,VE_T
2020-05-15,Trujillo,8,0,VE,VE_T
2020-05-16,Trujillo,8,0,VE,VE_T
2020-05-17,Trujillo,8,0,VE,VE_T
2020-05-18,Trujillo,8,0,VE,VE_T
2020-05-19,Trujillo,8,0,VE,VE_T
2020-05-20,Trujillo,8,0,VE,VE_T
2020-05-21,Trujillo,8,0,VE,VE_T
2020-05-22,Trujillo,8,0,VE,VE_T
2020-05-23,Trujillo,8,0,VE,VE_T
2020-05-24,Trujillo,8,0,VE,VE_T
2020-05-25,Trujillo,8,0,VE,VE_T
2020-05-26,Trujillo,8,0,VE,VE_T
2020-05-27,Trujillo,8,0,VE,VE_T
2020-05-28,Trujillo,8,0,VE,VE_T
2020-05-29,Trujillo,8,0,VE,VE_T
2020-05-30,Trujillo,8,0,VE,VE_T
2020-05-31,Trujillo,8,0,VE,VE_T
2020-06-01,Trujillo,8,0,VE,VE_T
2020-06-02,Trujillo,8,0,VE,VE_T
2020-06-03,Trujillo,8,0,VE,VE_T
2020-06-04,Trujillo,17,9,VE,VE_T
2020-06-05,Trujillo,18,1,VE,VE_T
2020-06-06,Trujillo,18,0,VE,VE_T
2020-06-07,Trujillo,19,1,VE,VE_T
2020-06-08,Trujillo,19,0,VE,VE_T
2020-06-09,Trujillo,19,0,VE,VE_T
2020-06-10,Trujillo,19,0,VE,VE_T
2020-06-11,Trujillo,19,0,VE,VE_T
2020-06-12,Trujillo,19,0,VE,VE_T
2020-06-13,Trujillo,21,2,VE,VE_T
2020-06-14,Trujillo,21,0,VE,VE_T
2020-06-15,Trujillo,22,1,VE,VE_T
2020-06-16,Trujillo,23,1,VE,VE_T
2020-06-17,Trujillo,23,0,VE,VE_T
2020-06-18,Trujillo,26,3,VE,VE_T
2020-06-19,Trujillo,26,0,VE,VE_T
2020-06-20,Trujillo,26,0,VE,VE_T
2020-06-21,Trujillo,32,6,VE,VE_T
2020-04-16,Táchira,4,,VE,VE_S
2020-04-17,Táchira,4,0,VE,VE_S
2020-04-18,Táchira,5,1,VE,VE_S
2020-04-19,Táchira,5,0,VE,VE_S
2020-04-20,Táchira,8,3,VE,VE_S
2020-04-21,Táchira,8,0,VE,VE_S
2020-04-22,Táchira,8,0,VE,VE_S
2020-04-23,Táchira,10,2,VE,VE_S
2020-04-24,Táchira,10,0,VE,VE_S
2020-04-25,Táchira,13,3,VE,VE_S
2020-04-26,Táchira,18,5,VE,VE_S
2020-04-27,Táchira,18,0,VE,VE_S
2020-04-28,Táchira,18,0,VE,VE_S
2020-04-29,Táchira,18,0,VE,VE_S
2020-04-30,Táchira,19,1,VE,VE_S
2020-05-01,Táchira,19,0,VE,VE_S
2020-05-02,Táchira,19,0,VE,VE_S
2020-05-03,Táchira,20,1,VE,VE_S
2020-05-04,Táchira,20,0,VE,VE_S
2020-05-05,Táchira,22,2,VE,VE_S
2020-05-06,Táchira,22,0,VE,VE_S
2020-05-07,Táchira,22,0,VE,VE_S
2020-05-08,Táchira,22,0,VE,VE_S
2020-05-09,Táchira,23,1,VE,VE_S
2020-05-09,Táchira,23,0,VE,VE_S
2020-05-10,Táchira,23,0,VE,VE_S
2020-05-11,Táchira,26,3,VE,VE_S
2020-05-12,Táchira,26,0,VE,VE_S
2020-05-13,Táchira,26,0,VE,VE_S
2020-05-14,Táchira,26,0,VE,VE_S
2020-05-15,Táchira,27,1,VE,VE_S
2020-05-16,Táchira,25,-2,VE,VE_S
2020-05-17,Táchira,25,0,VE,VE_S
2020-05-18,Táchira,25,0,VE,VE_S
2020-05-19,Táchira,33,8,VE,VE_S
2020-05-20,Táchira,108,75,VE,VE_S
2020-05-21,Táchira,129,21,VE,VE_S
2020-05-22,Táchira,130,1,VE,VE_S
2020-05-23,Táchira,146,16,VE,VE_S
2020-05-24,Táchira,151,5,VE,VE_S
2020-05-25,Táchira,153,2,VE,VE_S
2020-05-26,Táchira,89,-64,VE,VE_S
2020-05-27,Táchira,99,10,VE,VE_S
2020-05-28,Táchira,99,0,VE,VE_S
2020-05-29,Táchira,108,9,VE,VE_S
2020-05-30,Táchira,111,3,VE,VE_S
2020-05-31,Táchira,119,8,VE,VE_S
2020-06-01,Táchira,119,0,VE,VE_S
2020-06-02,Táchira,122,3,VE,VE_S
2020-06-03,Táchira,128,6,VE,VE_S
2020-06-04,Táchira,136,8,VE,VE_S
2020-06-05,Táchira,137,1,VE,VE_S
2020-06-06,Táchira,162,25,VE,VE_S
2020-06-07,Táchira,261,99,VE,VE_S
2020-06-08,Táchira,320,59,VE,VE_S
2020-06-09,Táchira,355,35,VE,VE_S
2020-06-10,Táchira,384,29,VE,VE_S
2020-06-11,Táchira,398,14,VE,VE_S
2020-06-12,Táchira,402,4,VE,VE_S
2020-06-13,Táchira,412,10,VE,VE_S
2020-06-14,Táchira,426,14,VE,VE_S
2020-06-15,Táchira,438,12,VE,VE_S
2020-06-16,Táchira,445,7,VE,VE_S
2020-06-17,Táchira,445,0,VE,VE_S
2020-06-18,Táchira,448,3,VE,VE_S
2020-06-19,Táchira,448,0,VE,VE_S
2020-06-20,Táchira,465,17,VE,VE_S
2020-06-21,Táchira,473,8,VE,VE_S
2020-04-16,Yaracuy,1,,VE,VE_U
2020-04-17,Yaracuy,1,0,VE,VE_U
2020-04-18,Yaracuy,1,0,VE,VE_U
2020-04-19,Yaracuy,1,0,VE,VE_U
2020-04-20,Yaracuy,1,0,VE,VE_U
2020-04-21,Yaracuy,1,0,VE,VE_U
2020-04-22,Yaracuy,1,0,VE,VE_U
2020-04-23,Yaracuy,1,0,VE,VE_U
2020-04-24,Yaracuy,1,0,VE,VE_U
2020-04-25,Yaracuy,1,0,VE,VE_U
2020-04-26,Yaracuy,1,0,VE,VE_U
2020-04-27,Yaracuy,1,0,VE,VE_U
2020-04-28,Yaracuy,1,0,VE,VE_U
2020-04-29,Yaracuy,1,0,VE,VE_U
2020-04-30,Yaracuy,1,0,VE,VE_U
2020-05-01,Yaracuy,1,0,VE,VE_U
2020-05-02,Yaracuy,1,0,VE,VE_U
2020-05-03,Yaracuy,1,0,VE,VE_U
2020-05-04,Yaracuy,1,0,VE,VE_U
2020-05-05,Yaracuy,1,0,VE,VE_U
2020-05-06,Yaracuy,1,0,VE,VE_U
2020-05-07,Yaracuy,1,0,VE,VE_U
2020-05-08,Yaracuy,1,0,VE,VE_U
2020-05-09,Yaracuy,1,0,VE,VE_U
2020-05-09,Yaracuy,1,0,VE,VE_U
2020-05-10,Yaracuy,1,0,VE,VE_U
2020-05-11,Yaracuy,1,0,VE,VE_U
2020-05-12,Yaracuy,1,0,VE,VE_U
2020-05-13,Yaracuy,1,0,VE,VE_U
2020-05-14,Yaracuy,1,0,VE,VE_U
2020-05-15,Yaracuy,1,0,VE,VE_U
2020-05-16,Yaracuy,2,1,VE,VE_U
2020-05-17,Yaracuy,2,0,VE,VE_U
2020-05-18,Yaracuy,2,0,VE,VE_U
2020-05-19,Yaracuy,2,0,VE,VE_U
2020-05-20,Yaracuy,2,0,VE,VE_U
2020-05-21,Yaracuy,2,0,VE,VE_U
2020-05-22,Yaracuy,2,0,VE,VE_U
2020-05-23,Yaracuy,2,0,VE,VE_U
2020-05-24,Yaracuy,6,4,VE,VE_U
2020-05-25,Yaracuy,6,0,VE,VE_U
2020-05-26,Yaracuy,8,2,VE,VE_U
2020-05-27,Yaracuy,8,0,VE,VE_U
2020-05-28,Yaracuy,8,0,VE,VE_U
2020-05-29,Yaracuy,8,0,VE,VE_U
2020-05-30,Yaracuy,8,0,VE,VE_U
2020-05-31,Yaracuy,8,0,VE,VE_U
2020-06-01,Yaracuy,8,0,VE,VE_U
2020-06-02,Yaracuy,8,0,VE,VE_U
2020-06-03,Yaracuy,8,0,VE,VE_U
2020-06-04,Yaracuy,8,0,VE,VE_U
2020-06-05,Yaracuy,9,1,VE,VE_U
2020-06-06,Yaracuy,9,0,VE,VE_U
2020-06-07,Yaracuy,9,0,VE,VE_U
2020-06-08,Yaracuy,9,0,VE,VE_U
2020-06-09,Yaracuy,9,0,VE,VE_U
2020-06-10,Yaracuy,9,0,VE,VE_U
2020-06-11,Yaracuy,9,0,VE,VE_U
2020-06-12,Yaracuy,9,0,VE,VE_U
2020-06-13,Yaracuy,9,0,VE,VE_U
2020-06-14,Yaracuy,9,0,VE,VE_U
2020-06-15,Yaracuy,9,0,VE,VE_U
2020-06-16,Yaracuy,9,0,VE,VE_U
2020-06-17,Yaracuy,9,0,VE,VE_U
2020-06-18,Yaracuy,9,0,VE,VE_U
2020-06-19,Yaracuy,9,0,VE,VE_U
2020-06-20,Yaracuy,9,0,VE,VE_U
2020-06-21,Yaracuy,9,0,VE,VE_U
2020-04-16,Zulia,4,,VE,VE_V
2020-04-17,Zulia,4,0,VE,VE_V
2020-04-18,Zulia,4,0,VE,VE_V
2020-04-19,Zulia,4,0,VE,VE_V
2020-04-20,Zulia,4,0,VE,VE_V
2020-04-21,Zulia,4,0,VE,VE_V
2020-04-22,Zulia,4,0,VE,VE_V
2020-04-23,Zulia,4,0,VE,VE_V
2020-04-24,Zulia,4,0,VE,VE_V
2020-04-25,Zulia,4,0,VE,VE_V
2020-04-26,Zulia,4,0,VE,VE_V
2020-04-27,Zulia,4,0,VE,VE_V
2020-04-28,Zulia,4,0,VE,VE_V
2020-04-29,Zulia,4,0,VE,VE_V
2020-04-30,Zulia,4,0,VE,VE_V
2020-05-01,Zulia,4,0,VE,VE_V
2020-05-02,Zulia,4,0,VE,VE_V
2020-05-03,Zulia,4,0,VE,VE_V
2020-05-04,Zulia,6,2,VE,VE_V
2020-05-05,Zulia,6,0,VE,VE_V
2020-05-06,Zulia,6,0,VE,VE_V
2020-05-07,Zulia,6,0,VE,VE_V
2020-05-08,Zulia,6,0,VE,VE_V
2020-05-09,Zulia,6,0,VE,VE_V
2020-05-09,Zulia,6,0,VE,VE_V
2020-05-10,Zulia,6,0,VE,VE_V
2020-05-11,Zulia,6,0,VE,VE_V
2020-05-12,Zulia,6,0,VE,VE_V
2020-05-13,Zulia,6,0,VE,VE_V
2020-05-14,Zulia,6,0,VE,VE_V
2020-05-15,Zulia,6,0,VE,VE_V
2020-05-16,Zulia,6,0,VE,VE_V
2020-05-17,Zulia,6,0,VE,VE_V
2020-05-18,Zulia,6,0,VE,VE_V
2020-05-19,Zulia,8,2,VE,VE_V
2020-05-20,Zulia,9,1,VE,VE_V
2020-05-21,Zulia,9,0,VE,VE_V
2020-05-22,Zulia,9,0,VE,VE_V
2020-05-23,Zulia,9,0,VE,VE_V
2020-05-24,Zulia,9,0,VE,VE_V
2020-05-25,Zulia,22,13,VE,VE_V
2020-05-26,Zulia,39,17,VE,VE_V
2020-05-27,Zulia,39,0,VE,VE_V
2020-05-28,Zulia,39,0,VE,VE_V
2020-05-29,Zulia,39,0,VE,VE_V
2020-05-30,Zulia,61,22,VE,VE_V
2020-05-31,Zulia,107,46,VE,VE_V
2020-06-01,Zulia,107,0,VE,VE_V
2020-06-02,Zulia,108,1,VE,VE_V
2020-06-03,Zulia,108,0,VE,VE_V
2020-06-04,Zulia,137,29,VE,VE_V
2020-06-05,Zulia,138,1,VE,VE_V
2020-06-06,Zulia,138,0,VE,VE_V
2020-06-07,Zulia,183,45,VE,VE_V
2020-06-08,Zulia,183,0,VE,VE_V
2020-06-09,Zulia,183,0,VE,VE_V
2020-06-10,Zulia,183,0,VE,VE_V
2020-06-11,Zulia,190,7,VE,VE_V
2020-06-12,Zulia,228,38,VE,VE_V
2020-06-13,Zulia,228,0,VE,VE_V
2020-06-14,Zulia,228,0,VE,VE_V
2020-06-15,Zulia,228,0,VE,VE_V
2020-06-16,Zulia,243,15,VE,VE_V
2020-06-17,Zulia,291,48,VE,VE_V
2020-06-18,Zulia,435,144,VE,VE_V
2020-06-19,Zulia,463,28,VE,VE_V
2020-06-20,Zulia,475,12,VE,VE_V
2020-06-21,Zulia,558,83,VE,VE_V
