country_code,match_string,date,total_confirmed,total_percent,total_deceased,icu,new_confirmed,new_percent,new_deceased,key
SE,blekinge,2020-03-16,9,1,0,,,,,SE_221
SE,blekinge,2020-03-17,11,1,0,,2,0,0,SE_221
SE,blekinge,2020-03-18,11,1,0,,0,0,0,SE_221
SE,blekinge,2020-03-19,11,1,0,,0,0,0,SE_221
SE,blekinge,2020-03-20,12,1,0,,1,0,0,SE_221
SE,blekinge,2020-03-21,12,1,0,,0,0,0,SE_221
SE,blekinge,2020-03-22,12,1,0,,0,0,0,SE_221
SE,blekinge,2020-03-23,12,1,0,,0,0,0,SE_221
SE,blekinge,2020-03-24,12,1,0,,0,0,0,SE_221
SE,blekinge,2020-03-25,12,0,0,,0,-1,0,SE_221
SE,blekinge,2020-03-26,15,1,0,,3,1,0,SE_221
SE,blekinge,2020-03-27,15,,0,0,0,0,0,SE_221
SE,blekinge,2020-03-28,15,,0,1,0,0,0,SE_221
SE,blekinge,2020-03-29,17,,0,1,2,0,0,SE_221
SE,blekinge,2020-03-30,20,,0,1,3,0,0,SE_221
SE,blekinge,2020-03-31,21,,0,1,1,0,0,SE_221
SE,blekinge,2020-04-01,22,,1,1,1,0,1,SE_221
SE,blekinge,2020-04-02,27,,1,1,5,0,0,SE_221
SE,blekinge,2020-04-03,27,,1,2,0,0,0,SE_221
SE,blekinge,2020-04-04,30,,1,2,3,0,0,SE_221
SE,blekinge,2020-04-05,31,,1,2,1,0,0,SE_221
SE,blekinge,2020-04-06,36,,1,2,5,0,0,SE_221
SE,blekinge,2020-04-07,37,,1,2,1,0,0,SE_221
SE,blekinge,2020-04-08,37,,1,2,0,0,0,SE_221
SE,blekinge,2020-04-09,39,,1,2,2,0,0,SE_221
SE,blekinge,2020-04-10,39,,1,2,0,0,0,SE_221
SE,blekinge,2020-04-11,41,,1,2,2,0,0,SE_221
SE,blekinge,2020-04-12,41,,1,3,0,0,0,SE_221
SE,blekinge,2020-04-13,41,,1,2,0,0,0,SE_221
SE,blekinge,2020-04-14,42,,2,3,1,0,1,SE_221
SE,blekinge,2020-04-15,43,,2,3,1,0,0,SE_221
SE,blekinge,2020-04-16,43,,2,3,0,0,0,SE_221
SE,blekinge,2020-04-17,43,,2,3,0,0,0,SE_221
SE,blekinge,2020-04-18,43,,2,3,0,0,0,SE_221
SE,blekinge,2020-04-19,43,,2,3,0,0,0,SE_221
SE,blekinge,2020-04-20,43,,2,3,0,0,0,SE_221
SE,blekinge,2020-04-21,44,,2,3,1,0,0,SE_221
SE,blekinge,2020-04-22,47,,2,3,3,0,0,SE_221
SE,blekinge,2020-04-23,54,,2,3,7,0,0,SE_221
SE,blekinge,2020-04-24,56,,2,3,2,0,0,SE_221
SE,blekinge,2020-04-25,63,,2,3,7,0,0,SE_221
SE,blekinge,2020-04-26,63,,2,3,0,0,0,SE_221
SE,blekinge,2020-04-27,64,,2,3,1,0,0,SE_221
SE,blekinge,2020-04-28,64,,2,3,0,0,0,SE_221
SE,blekinge,2020-04-29,67,,2,3,3,0,0,SE_221
SE,blekinge,2020-04-30,73,,2,3,6,0,0,SE_221
SE,blekinge,2020-05-01,73,,2,3,0,0,0,SE_221
SE,blekinge,2020-05-02,73,,2,3,0,0,0,SE_221
SE,blekinge,2020-05-03,74,,2,3,1,0,0,SE_221
SE,blekinge,2020-05-04,74,,2,3,0,0,0,SE_221
SE,blekinge,2020-05-05,74,,2,3,0,0,0,SE_221
SE,blekinge,2020-05-06,77,,2,3,3,0,0,SE_221
SE,blekinge,2020-05-07,78,,2,3,1,0,0,SE_221
SE,blekinge,2020-05-08,80,,2,3,2,0,0,SE_221
SE,blekinge,2020-05-09,82,,2,3,2,0,0,SE_221
SE,blekinge,2020-05-10,85,,2,3,3,0,0,SE_221
SE,blekinge,2020-05-11,85,,2,3,0,0,0,SE_221
SE,blekinge,2020-05-12,85,,2,4,0,0,0,SE_221
SE,blekinge,2020-05-13,89,,2,4,4,0,0,SE_221
SE,blekinge,2020-05-14,92,,3,4,3,0,1,SE_221
SE,blekinge,2020-05-15,94,,3,5,2,0,0,SE_221
SE,blekinge,2020-05-16,100,,3,5,6,0,0,SE_221
SE,blekinge,2020-05-17,102,,3,5,2,0,0,SE_221
SE,blekinge,2020-05-18,103,,3,5,1,0,0,SE_221
SE,blekinge,2020-05-19,103,,4,3,0,0,1,SE_221
SE,blekinge,2020-05-20,109,,4,3,6,0,0,SE_221
SE,blekinge,2020-05-21,132,,4,3,23,0,0,SE_221
SE,blekinge,2020-05-22,133,,4,3,1,0,0,SE_221
SE,blekinge,2020-05-23,142,,4,3,9,0,0,SE_221
SE,blekinge,2020-05-24,144,,4,3,2,0,0,SE_221
SE,blekinge,2020-05-25,147,,4,3,3,0,0,SE_221
SE,blekinge,2020-05-26,150,,4,3,3,0,0,SE_221
SE,blekinge,2020-05-27,165,,4,3,15,0,0,SE_221
SE,blekinge,2020-05-28,181,,4,3,16,0,0,SE_221
SE,blekinge,2020-05-29,192,,4,3,11,0,0,SE_221
SE,blekinge,2020-05-30,202,,4,3,10,0,0,SE_221
SE,blekinge,2020-05-31,208,,4,3,6,0,0,SE_221
SE,blekinge,2020-06-01,211,,4,3,3,0,0,SE_221
SE,blekinge,2020-06-02,218,,5,3,7,0,1,SE_221
SE,blekinge,2020-06-03,236,,5,3,18,0,0,SE_221
SE,blekinge,2020-06-04,254,,5,4,18,0,0,SE_221
SE,blekinge,2020-06-05,264,,5,4,10,0,0,SE_221
SE,blekinge,2020-06-06,274,,5,4,10,0,0,SE_221
SE,blekinge,2020-06-07,279,,5,4,5,0,0,SE_221
SE,blekinge,2020-06-08,297,,5,4,18,0,0,SE_221
SE,blekinge,2020-06-09,307,,7,4,10,0,2,SE_221
SE,blekinge,2020-06-10,311,,7,4,4,0,0,SE_221
SE,blekinge,2020-06-11,319,,7,4,8,0,0,SE_221
SE,blekinge,2020-06-12,343,,7,4,24,0,0,SE_221
SE,blekinge,2020-06-13,357,,7,4,14,0,0,SE_221
SE,blekinge,2020-06-14,369,,7,4,12,0,0,SE_221
SE,blekinge,2020-06-15,379,,8,4,10,0,1,SE_221
SE,blekinge,2020-06-16,382,,9,5,3,0,1,SE_221
SE,dalarna,2020-03-16,4,0,0,,,,,SE_312
SE,dalarna,2020-03-17,4,0,0,,0,0,0,SE_312
SE,dalarna,2020-03-18,8,0,0,,4,0,0,SE_312
SE,dalarna,2020-03-19,8,1,0,,0,1,0,SE_312
SE,dalarna,2020-03-20,11,1,0,,3,0,0,SE_312
SE,dalarna,2020-03-21,16,1,0,,5,0,0,SE_312
SE,dalarna,2020-03-22,16,1,0,,0,0,0,SE_312
SE,dalarna,2020-03-23,17,1,0,,1,0,0,SE_312
SE,dalarna,2020-03-24,30,1,0,,13,0,0,SE_312
SE,dalarna,2020-03-25,40,2,0,,10,1,0,SE_312
SE,dalarna,2020-03-26,52,2,0,,12,0,0,SE_312
SE,dalarna,2020-03-27,61,,2,7,9,0,2,SE_312
SE,dalarna,2020-03-28,76,,4,8,15,0,2,SE_312
SE,dalarna,2020-03-29,82,,4,8,6,0,0,SE_312
SE,dalarna,2020-03-30,82,,7,8,0,0,3,SE_312
SE,dalarna,2020-03-31,97,,9,9,15,0,2,SE_312
SE,dalarna,2020-04-01,118,,9,9,21,0,0,SE_312
SE,dalarna,2020-04-02,134,,13,10,16,0,4,SE_312
SE,dalarna,2020-04-03,147,,14,10,13,0,1,SE_312
SE,dalarna,2020-04-04,163,,16,11,16,0,2,SE_312
SE,dalarna,2020-04-05,177,,16,11,14,0,0,SE_312
SE,dalarna,2020-04-06,186,,21,12,9,0,5,SE_312
SE,dalarna,2020-04-07,215,,22,12,29,0,1,SE_312
SE,dalarna,2020-04-08,237,,27,13,22,0,5,SE_312
SE,dalarna,2020-04-09,266,,33,13,29,0,6,SE_312
SE,dalarna,2020-04-10,296,,35,18,30,0,2,SE_312
SE,dalarna,2020-04-11,313,,36,18,17,0,1,SE_312
SE,dalarna,2020-04-12,316,,37,17,3,0,1,SE_312
SE,dalarna,2020-04-13,345,,37,16,29,0,0,SE_312
SE,dalarna,2020-04-14,365,,43,29,20,0,6,SE_312
SE,dalarna,2020-04-15,378,,47,30,13,0,4,SE_312
SE,dalarna,2020-04-16,406,,48,28,28,0,1,SE_312
SE,dalarna,2020-04-17,429,,63,30,23,0,15,SE_312
SE,dalarna,2020-04-18,448,,63,31,19,0,0,SE_312
SE,dalarna,2020-04-19,483,,63,31,35,0,0,SE_312
SE,dalarna,2020-04-20,491,,63,32,8,0,0,SE_312
SE,dalarna,2020-04-21,501,,65,32,10,0,2,SE_312
SE,dalarna,2020-04-22,536,,72,33,35,0,7,SE_312
SE,dalarna,2020-04-23,569,,73,35,33,0,1,SE_312
SE,dalarna,2020-04-24,612,,79,35,43,0,6,SE_312
SE,dalarna,2020-04-25,640,,79,35,28,0,0,SE_312
SE,dalarna,2020-04-26,685,,79,39,45,0,0,SE_312
SE,dalarna,2020-04-27,689,,82,39,4,0,3,SE_312
SE,dalarna,2020-04-28,697,,83,39,8,0,1,SE_312
SE,dalarna,2020-04-29,732,,90,39,35,0,7,SE_312
SE,dalarna,2020-04-30,784,,90,39,52,0,0,SE_312
SE,dalarna,2020-05-01,798,,100,41,14,0,10,SE_312
SE,dalarna,2020-05-02,800,,101,42,2,0,1,SE_312
SE,dalarna,2020-05-03,803,,101,42,3,0,0,SE_312
SE,dalarna,2020-05-04,856,,101,42,53,0,0,SE_312
SE,dalarna,2020-05-05,868,,101,42,12,0,0,SE_312
SE,dalarna,2020-05-06,895,,101,45,27,0,0,SE_312
SE,dalarna,2020-05-07,918,,107,47,23,0,6,SE_312
SE,dalarna,2020-05-08,934,,107,47,16,0,0,SE_312
SE,dalarna,2020-05-09,952,,111,47,18,0,4,SE_312
SE,dalarna,2020-05-10,953,,111,47,1,0,0,SE_312
SE,dalarna,2020-05-11,967,,112,47,14,0,1,SE_312
SE,dalarna,2020-05-12,970,,112,47,3,0,0,SE_312
SE,dalarna,2020-05-13,988,,123,49,18,0,11,SE_312
SE,dalarna,2020-05-14,1010,,123,49,22,0,0,SE_312
SE,dalarna,2020-05-15,1025,,128,50,15,0,5,SE_312
SE,dalarna,2020-05-16,1035,,128,50,10,0,0,SE_312
SE,dalarna,2020-05-17,1039,,128,50,4,0,0,SE_312
SE,dalarna,2020-05-18,1053,,128,50,14,0,0,SE_312
SE,dalarna,2020-05-19,1063,,128,55,10,0,0,SE_312
SE,dalarna,2020-05-20,1081,,128,55,18,0,0,SE_312
SE,dalarna,2020-05-21,1095,,128,55,14,0,0,SE_312
SE,dalarna,2020-05-22,1113,,128,55,18,0,0,SE_312
SE,dalarna,2020-05-23,1114,,129,55,1,0,1,SE_312
SE,dalarna,2020-05-24,1124,,129,55,10,0,0,SE_312
SE,dalarna,2020-05-25,1131,,129,56,7,0,0,SE_312
SE,dalarna,2020-05-26,1140,,137,56,9,0,8,SE_312
SE,dalarna,2020-05-27,1158,,137,57,18,0,0,SE_312
SE,dalarna,2020-05-28,1174,,143,58,16,0,6,SE_312
SE,dalarna,2020-05-29,1190,,143,58,16,0,0,SE_312
SE,dalarna,2020-05-30,1200,,143,58,10,0,0,SE_312
SE,dalarna,2020-05-31,1215,,143,58,15,0,0,SE_312
SE,dalarna,2020-06-01,1217,,143,58,2,0,0,SE_312
SE,dalarna,2020-06-02,1227,,143,58,10,0,0,SE_312
SE,dalarna,2020-06-03,1250,,147,60,23,0,4,SE_312
SE,dalarna,2020-06-04,1264,,147,60,14,0,0,SE_312
SE,dalarna,2020-06-05,1277,,147,60,13,0,0,SE_312
SE,dalarna,2020-06-06,1297,,147,61,20,0,0,SE_312
SE,dalarna,2020-06-07,1314,,147,61,17,0,0,SE_312
SE,dalarna,2020-06-08,1315,,147,61,1,0,0,SE_312
SE,dalarna,2020-06-09,1329,,147,61,14,0,0,SE_312
SE,dalarna,2020-06-10,1345,,150,61,16,0,3,SE_312
SE,dalarna,2020-06-11,1363,,150,61,18,0,0,SE_312
SE,dalarna,2020-06-12,1372,,151,62,9,0,1,SE_312
SE,dalarna,2020-06-13,1375,,151,62,3,0,0,SE_312
SE,dalarna,2020-06-14,1385,,151,62,10,0,0,SE_312
SE,dalarna,2020-06-15,1395,,151,62,10,0,0,SE_312
SE,dalarna,2020-06-16,1398,,151,62,3,0,0,SE_312
SE,gotland,2020-03-16,2,0,0,,,,,SE_214
SE,gotland,2020-03-17,2,0,0,,0,0,0,SE_214
SE,gotland,2020-03-18,3,0,0,,1,0,0,SE_214
SE,gotland,2020-03-19,3,0,0,,0,0,0,SE_214
SE,gotland,2020-03-20,5,0,0,,2,0,0,SE_214
SE,gotland,2020-03-21,5,0,0,,0,0,0,SE_214
SE,gotland,2020-03-22,5,0,0,,0,0,0,SE_214
SE,gotland,2020-03-23,5,0,0,,0,0,0,SE_214
SE,gotland,2020-03-24,5,0,0,,0,0,0,SE_214
SE,gotland,2020-03-25,5,0,0,,0,0,0,SE_214
SE,gotland,2020-03-26,5,0,0,,0,0,0,SE_214
SE,gotland,2020-03-27,9,,0,0,4,0,0,SE_214
SE,gotland,2020-03-28,11,,0,0,2,0,0,SE_214
SE,gotland,2020-03-29,11,,0,0,0,0,0,SE_214
SE,gotland,2020-03-30,11,,0,0,0,0,0,SE_214
SE,gotland,2020-03-31,11,,0,0,0,0,0,SE_214
SE,gotland,2020-04-01,11,,0,0,0,0,0,SE_214
SE,gotland,2020-04-02,12,,0,0,1,0,0,SE_214
SE,gotland,2020-04-03,12,,0,1,0,0,0,SE_214
SE,gotland,2020-04-04,12,,0,1,0,0,0,SE_214
SE,gotland,2020-04-05,12,,0,1,0,0,0,SE_214
SE,gotland,2020-04-06,12,,0,1,0,0,0,SE_214
SE,gotland,2020-04-07,13,,0,1,1,0,0,SE_214
SE,gotland,2020-04-08,14,,0,1,1,0,0,SE_214
SE,gotland,2020-04-09,14,,0,1,0,0,0,SE_214
SE,gotland,2020-04-10,16,,0,1,2,0,0,SE_214
SE,gotland,2020-04-11,16,,0,1,0,0,0,SE_214
SE,gotland,2020-04-12,16,,0,1,0,0,0,SE_214
SE,gotland,2020-04-13,16,,0,1,0,0,0,SE_214
SE,gotland,2020-04-14,16,,0,2,0,0,0,SE_214
SE,gotland,2020-04-15,16,,0,2,0,0,0,SE_214
SE,gotland,2020-04-16,17,,0,2,1,0,0,SE_214
SE,gotland,2020-04-17,19,,1,3,2,0,1,SE_214
SE,gotland,2020-04-18,19,,1,3,0,0,0,SE_214
SE,gotland,2020-04-19,19,,1,3,0,0,0,SE_214
SE,gotland,2020-04-20,19,,1,3,0,0,0,SE_214
SE,gotland,2020-04-21,20,,1,3,1,0,0,SE_214
SE,gotland,2020-04-22,19,,1,3,-1,0,0,SE_214
SE,gotland,2020-04-23,19,,1,3,0,0,0,SE_214
SE,gotland,2020-04-24,22,,1,3,3,0,0,SE_214
SE,gotland,2020-04-25,25,,1,3,3,0,0,SE_214
SE,gotland,2020-04-26,26,,1,3,1,0,0,SE_214
SE,gotland,2020-04-27,28,,1,3,2,0,0,SE_214
SE,gotland,2020-04-28,35,,1,3,7,0,0,SE_214
SE,gotland,2020-04-29,39,,1,4,4,0,0,SE_214
SE,gotland,2020-04-30,46,,1,4,7,0,0,SE_214
SE,gotland,2020-05-01,46,,3,4,0,0,2,SE_214
SE,gotland,2020-05-02,49,,3,4,3,0,0,SE_214
SE,gotland,2020-05-03,52,,3,4,3,0,0,SE_214
SE,gotland,2020-05-04,54,,3,4,2,0,0,SE_214
SE,gotland,2020-05-05,53,,3,4,-1,0,0,SE_214
SE,gotland,2020-05-06,59,,3,4,6,0,0,SE_214
SE,gotland,2020-05-07,60,,3,4,1,0,0,SE_214
SE,gotland,2020-05-08,62,,3,4,2,0,0,SE_214
SE,gotland,2020-05-09,63,,3,4,1,0,0,SE_214
SE,gotland,2020-05-10,64,,3,4,1,0,0,SE_214
SE,gotland,2020-05-11,64,,3,4,0,0,0,SE_214
SE,gotland,2020-05-12,64,,3,4,0,0,0,SE_214
SE,gotland,2020-05-13,66,,3,4,2,0,0,SE_214
SE,gotland,2020-05-14,66,,3,4,0,0,0,SE_214
SE,gotland,2020-05-15,66,,3,4,0,0,0,SE_214
SE,gotland,2020-05-16,66,,3,4,0,0,0,SE_214
SE,gotland,2020-05-17,67,,3,4,1,0,0,SE_214
SE,gotland,2020-05-18,67,,3,4,0,0,0,SE_214
SE,gotland,2020-05-19,67,,3,4,0,0,0,SE_214
SE,gotland,2020-05-20,67,,3,4,0,0,0,SE_214
SE,gotland,2020-05-21,68,,5,4,1,0,2,SE_214
SE,gotland,2020-05-22,69,,5,5,1,0,0,SE_214
SE,gotland,2020-05-23,69,,5,5,0,0,0,SE_214
SE,gotland,2020-05-24,69,,5,5,0,0,0,SE_214
SE,gotland,2020-05-25,70,,5,5,1,0,0,SE_214
SE,gotland,2020-05-26,70,,6,5,0,0,1,SE_214
SE,gotland,2020-05-27,70,,6,5,0,0,0,SE_214
SE,gotland,2020-05-28,70,,6,5,0,0,0,SE_214
SE,gotland,2020-05-29,72,,6,5,2,0,0,SE_214
SE,gotland,2020-05-30,76,,6,5,4,0,0,SE_214
SE,gotland,2020-05-31,81,,6,5,5,0,0,SE_214
SE,gotland,2020-06-01,81,,6,5,0,0,0,SE_214
SE,gotland,2020-06-02,84,,6,5,3,0,0,SE_214
SE,gotland,2020-06-03,86,,6,5,2,0,0,SE_214
SE,gotland,2020-06-04,87,,6,5,1,0,0,SE_214
SE,gotland,2020-06-05,88,,6,5,1,0,0,SE_214
SE,gotland,2020-06-06,89,,6,5,1,0,0,SE_214
SE,gotland,2020-06-07,90,,6,5,1,0,0,SE_214
SE,gotland,2020-06-08,90,,6,5,0,0,0,SE_214
SE,gotland,2020-06-09,91,,6,5,1,0,0,SE_214
SE,gotland,2020-06-10,97,,6,5,6,0,0,SE_214
SE,gotland,2020-06-11,99,,6,5,2,0,0,SE_214
SE,gotland,2020-06-12,106,,6,5,7,0,0,SE_214
SE,gotland,2020-06-13,109,,6,5,3,0,0,SE_214
SE,gotland,2020-06-14,109,,6,5,0,0,0,SE_214
SE,gotland,2020-06-15,109,,6,5,0,0,0,SE_214
SE,gotland,2020-06-16,114,,6,5,5,0,0,SE_214
SE,gävleborg,2020-03-16,8,1,0,,,,,SE_313
SE,gävleborg,2020-03-17,9,1,0,,1,0,0,SE_313
SE,gävleborg,2020-03-18,13,1,0,,4,0,0,SE_313
SE,gävleborg,2020-03-19,15,1,0,,2,0,0,SE_313
SE,gävleborg,2020-03-20,17,1,0,,2,0,0,SE_313
SE,gävleborg,2020-03-21,20,1,0,,3,0,0,SE_313
SE,gävleborg,2020-03-22,24,1,0,,4,0,0,SE_313
SE,gävleborg,2020-03-23,24,1,0,,0,0,0,SE_313
SE,gävleborg,2020-03-24,27,1,0,,3,0,0,SE_313
SE,gävleborg,2020-03-25,32,1,0,,5,0,0,SE_313
SE,gävleborg,2020-03-26,39,1,0,,7,0,0,SE_313
SE,gävleborg,2020-03-27,44,,0,4,5,0,0,SE_313
SE,gävleborg,2020-03-28,53,,0,4,9,0,0,SE_313
SE,gävleborg,2020-03-29,66,,0,4,13,0,0,SE_313
SE,gävleborg,2020-03-30,75,,1,6,9,0,1,SE_313
SE,gävleborg,2020-03-31,86,,2,8,11,0,1,SE_313
SE,gävleborg,2020-04-01,101,,4,9,15,0,2,SE_313
SE,gävleborg,2020-04-02,131,,4,11,30,0,0,SE_313
SE,gävleborg,2020-04-03,147,,4,12,16,0,0,SE_313
SE,gävleborg,2020-04-04,163,,4,14,16,0,0,SE_313
SE,gävleborg,2020-04-05,175,,4,14,12,0,0,SE_313
SE,gävleborg,2020-04-06,182,,4,16,7,0,0,SE_313
SE,gävleborg,2020-04-07,202,,5,16,20,0,1,SE_313
SE,gävleborg,2020-04-08,209,,17,16,7,0,12,SE_313
SE,gävleborg,2020-04-09,227,,20,17,18,0,3,SE_313
SE,gävleborg,2020-04-10,245,,27,17,18,0,7,SE_313
SE,gävleborg,2020-04-11,263,,27,19,18,0,0,SE_313
SE,gävleborg,2020-04-12,273,,27,19,10,0,0,SE_313
SE,gävleborg,2020-04-13,290,,27,21,17,0,0,SE_313
SE,gävleborg,2020-04-14,301,,33,21,11,0,6,SE_313
SE,gävleborg,2020-04-15,316,,35,23,15,0,2,SE_313
SE,gävleborg,2020-04-16,335,,35,23,19,0,0,SE_313
SE,gävleborg,2020-04-17,357,,36,23,22,0,1,SE_313
SE,gävleborg,2020-04-18,373,,36,24,16,0,0,SE_313
SE,gävleborg,2020-04-19,402,,36,25,29,0,0,SE_313
SE,gävleborg,2020-04-20,411,,39,27,9,0,3,SE_313
SE,gävleborg,2020-04-21,427,,40,28,16,0,1,SE_313
SE,gävleborg,2020-04-22,443,,44,29,16,0,4,SE_313
SE,gävleborg,2020-04-23,467,,45,29,24,0,1,SE_313
SE,gävleborg,2020-04-24,475,,47,29,8,0,2,SE_313
SE,gävleborg,2020-04-25,491,,48,30,16,0,1,SE_313
SE,gävleborg,2020-04-26,514,,48,31,23,0,0,SE_313
SE,gävleborg,2020-04-27,520,,52,32,6,0,4,SE_313
SE,gävleborg,2020-04-28,534,,52,32,14,0,0,SE_313
SE,gävleborg,2020-04-29,547,,55,34,13,0,3,SE_313
SE,gävleborg,2020-04-30,571,,55,35,24,0,0,SE_313
SE,gävleborg,2020-05-01,600,,57,35,29,0,2,SE_313
SE,gävleborg,2020-05-02,611,,59,35,11,0,2,SE_313
SE,gävleborg,2020-05-03,625,,61,35,14,0,2,SE_313
SE,gävleborg,2020-05-04,635,,64,38,10,0,3,SE_313
SE,gävleborg,2020-05-05,661,,67,39,26,0,3,SE_313
SE,gävleborg,2020-05-06,670,,70,39,9,0,3,SE_313
SE,gävleborg,2020-05-07,700,,73,39,30,0,3,SE_313
SE,gävleborg,2020-05-08,728,,76,39,28,0,3,SE_313
SE,gävleborg,2020-05-09,746,,76,39,18,0,0,SE_313
SE,gävleborg,2020-05-10,802,,76,40,56,0,0,SE_313
SE,gävleborg,2020-05-11,805,,76,41,3,0,0,SE_313
SE,gävleborg,2020-05-12,833,,79,41,28,0,3,SE_313
SE,gävleborg,2020-05-13,848,,85,40,15,0,6,SE_313
SE,gävleborg,2020-05-14,882,,85,41,34,0,0,SE_313
SE,gävleborg,2020-05-15,917,,86,41,35,0,1,SE_313
SE,gävleborg,2020-05-16,950,,86,42,33,0,0,SE_313
SE,gävleborg,2020-05-17,974,,86,42,24,0,0,SE_313
SE,gävleborg,2020-05-18,979,,86,42,5,0,0,SE_313
SE,gävleborg,2020-05-19,1001,,90,42,22,0,4,SE_313
SE,gävleborg,2020-05-20,1027,,92,42,26,0,2,SE_313
SE,gävleborg,2020-05-21,1055,,94,42,28,0,2,SE_313
SE,gävleborg,2020-05-22,1078,,95,42,23,0,1,SE_313
SE,gävleborg,2020-05-23,1100,,95,43,22,0,0,SE_313
SE,gävleborg,2020-05-24,1123,,96,43,23,0,1,SE_313
SE,gävleborg,2020-05-25,1128,,96,47,5,0,0,SE_313
SE,gävleborg,2020-05-26,1154,,97,47,26,0,1,SE_313
SE,gävleborg,2020-05-27,1173,,97,48,19,0,0,SE_313
SE,gävleborg,2020-05-28,1202,,99,48,29,0,2,SE_313
SE,gävleborg,2020-05-29,1233,,102,48,31,0,3,SE_313
SE,gävleborg,2020-05-30,1258,,103,48,25,0,1,SE_313
SE,gävleborg,2020-05-31,1285,,103,48,27,0,0,SE_313
SE,gävleborg,2020-06-01,1293,,103,49,8,0,0,SE_313
SE,gävleborg,2020-06-02,1313,,106,50,20,0,3,SE_313
SE,gävleborg,2020-06-03,1351,,109,51,38,0,3,SE_313
SE,gävleborg,2020-06-04,1400,,109,53,49,0,0,SE_313
SE,gävleborg,2020-06-05,1435,,111,56,35,0,2,SE_313
SE,gävleborg,2020-06-06,1470,,112,56,35,0,1,SE_313
SE,gävleborg,2020-06-07,1503,,112,58,33,0,0,SE_313
SE,gävleborg,2020-06-08,1516,,113,58,13,0,1,SE_313
SE,gävleborg,2020-06-09,1542,,115,59,26,0,2,SE_313
SE,gävleborg,2020-06-10,1587,,118,60,45,0,3,SE_313
SE,gävleborg,2020-06-11,1637,,118,60,50,0,0,SE_313
SE,gävleborg,2020-06-12,1696,,118,62,59,0,0,SE_313
SE,gävleborg,2020-06-13,1737,,118,62,41,0,0,SE_313
SE,gävleborg,2020-06-14,1763,,118,62,26,0,0,SE_313
SE,gävleborg,2020-06-15,1794,,118,63,31,0,0,SE_313
SE,gävleborg,2020-06-16,1835,,119,64,41,0,1,SE_313
SE,halland,2020-03-16,42,4,0,,,,,SE_231
SE,halland,2020-03-17,43,4,0,,1,0,0,SE_231
SE,halland,2020-03-18,46,4,0,,3,0,0,SE_231
SE,halland,2020-03-19,48,2,0,,2,-2,0,SE_231
SE,halland,2020-03-20,51,3,0,,3,1,0,SE_231
SE,halland,2020-03-21,55,3,0,,4,0,0,SE_231
SE,halland,2020-03-22,58,3,0,,3,0,0,SE_231
SE,halland,2020-03-23,59,3,0,,1,0,0,SE_231
SE,halland,2020-03-24,63,3,0,,4,0,0,SE_231
SE,halland,2020-03-25,66,3,0,,3,0,0,SE_231
SE,halland,2020-03-26,70,2,0,,4,-1,0,SE_231
SE,halland,2020-03-27,78,,1,3,8,0,1,SE_231
SE,halland,2020-03-28,81,,1,3,3,0,0,SE_231
SE,halland,2020-03-29,87,,1,3,6,0,0,SE_231
SE,halland,2020-03-30,89,,6,3,2,0,5,SE_231
SE,halland,2020-03-31,96,,7,6,7,0,1,SE_231
SE,halland,2020-04-01,101,,7,6,5,0,0,SE_231
SE,halland,2020-04-02,105,,8,8,4,0,1,SE_231
SE,halland,2020-04-03,114,,8,10,9,0,0,SE_231
SE,halland,2020-04-04,126,,9,10,12,0,1,SE_231
SE,halland,2020-04-05,127,,11,10,1,0,2,SE_231
SE,halland,2020-04-06,131,,12,11,4,0,1,SE_231
SE,halland,2020-04-07,141,,14,12,10,0,2,SE_231
SE,halland,2020-04-08,154,,14,12,13,0,0,SE_231
SE,halland,2020-04-09,167,,15,12,13,0,1,SE_231
SE,halland,2020-04-10,175,,15,14,8,0,0,SE_231
SE,halland,2020-04-11,180,,15,14,5,0,0,SE_231
SE,halland,2020-04-12,182,,15,14,2,0,0,SE_231
SE,halland,2020-04-13,185,,15,14,3,0,0,SE_231
SE,halland,2020-04-14,189,,16,15,4,0,1,SE_231
SE,halland,2020-04-15,194,,17,15,5,0,1,SE_231
SE,halland,2020-04-16,200,,21,15,6,0,4,SE_231
SE,halland,2020-04-17,217,,23,15,17,0,2,SE_231
SE,halland,2020-04-18,224,,23,15,7,0,0,SE_231
SE,halland,2020-04-19,231,,23,19,7,0,0,SE_231
SE,halland,2020-04-20,241,,23,19,10,0,0,SE_231
SE,halland,2020-04-21,247,,24,19,6,0,1,SE_231
SE,halland,2020-04-22,259,,26,19,12,0,2,SE_231
SE,halland,2020-04-23,288,,28,19,29,0,2,SE_231
SE,halland,2020-04-24,298,,29,19,10,0,1,SE_231
SE,halland,2020-04-25,300,,29,20,2,0,0,SE_231
SE,halland,2020-04-26,300,,29,20,0,0,0,SE_231
SE,halland,2020-04-27,305,,31,20,5,0,2,SE_231
